timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Specific attenuation,Attenuation
20140406T0700,10.650246,0,0,5,77,0,0
20140406T0800,12.270246,0,0,6,59,0,0
20140406T0900,14.290245,0,0,4,39,0,0
20140406T1000,14.890245,0,15,10,59,0,0
20140406T1100,16.360247,0,0,3,24,0,0
20140406T1200,17.790245,0,9,15,40,0,0
20140406T1300,18.800245,0,31,16,42,0,0
20140406T1400,19.330246,0,67,25,34,0,0
20140406T1500,19.430244,0,69,29,53,0,0
20140406T1600,19.560246,0,5,7,32,0,0
20140406T1700,18.940245,0,23,4,1,0,0
20140406T1800,17.460245,0,63,0,0,0,0
20140406T1900,15.030245,0,36,0,5,0,0
20140406T2000,13.680245,0,12,0,4,0,0
20140406T2100,10.500245,0,22,1,5,0,0
20140406T2200,9.030245,0,21,1,3,0,0
20140406T2300,8.430245,0,1,0,1,0,0
20140407T0000,8.070246,0,11,0,1,0,0
20140407T0100,7.540245,0,25,1,0,0,0
20140407T0200,7.8702455,0,0,2,0,0,0
20140407T0300,6.960245,0,33,0,0,0,0
20140407T0400,6.7402453,0,54,0,0,0,0
20140407T0500,7.610245,0,43,0,1,0,0
20140407T0600,8.700245,0,87,1,2,0,0
20140407T0700,11.710245,0,96,12,0,0,0
20140407T0800,13.740245,0,95,22,0,0,0
20140407T0900,15.870245,0,91,37,0,0,0
20140407T1000,17.780245,0,100,30,0,0,0
20140407T1100,19.320246,0,100,26,0,0,0
20140407T1200,20.350245,0,98,19,0,0,0
20140407T1300,21.000246,0,100,19,0,0,0
20140407T1400,21.530245,0,98,5,0,0,0
20140407T1500,21.950245,0,95,0,0,0,0
20140407T1600,22.560246,0,64,0,0,0,0
20140407T1700,21.780245,0,61,0,0,0,0
20140407T1800,18.330246,0,98,1,0,0,0
20140407T1900,16.290245,0,99,6,0,0,0
20140407T2000,15.090245,0,100,13,0,0,0
20140407T2100,14.470245,0,97,8,0,0,0
20140407T2200,14.390245,0,86,29,2,0,0
20140407T2300,14.260245,0,98,27,3,0,0
20140408T0000,14.900246,0.1,100,44,6,0.091952203,0.099411913
20140408T0100,15.530245,0,93,34,6,0,0
20140408T0200,14.990245,0.2,35,18,9,0.092526842,0.190057925
20140408T0300,14.430245,0,61,34,16,0,0
20140408T0400,14.280245,0,96,91,46,0,0
20140408T0500,14.420245,0.2,100,99,54,0.092526842,0.174253102
20140408T0600,13.490245,0.6,100,100,41,0.093444989,0.514450877
20140408T0700,12.680245,0.3,96,82,20,0.092864647,0.24827828
20140408T0800,12.640245,0.2,89,76,31,0.092526842,0.156609648
20140408T0900,13.230246,0.2,67,56,26,0.092526842,0.145382518
20140408T1000,13.440246,0,11,24,57,0,0
20140408T1100,14.100245,0,0,19,29,0,0
20140408T1200,14.300245,0,0,18,28,0,0
20140408T1300,14.740245,0,0,12,36,0,0
20140408T1400,15.040245,0,0,11,33,0,0
20140408T1500,14.840245,0,24,12,32,0,0
20140408T1600,14.080245,0,53,21,17,0,0
20140408T1700,13.490245,0,23,25,9,0,0
20140408T1800,12.610246,0,0,35,30,0,0
20140408T1900,11.820246,0,0,77,49,0,0
20140408T2000,11.260245,0,24,66,40,0,0
20140408T2100,10.590245,0,5,56,36,0,0
20140408T2200,10.660245,0,0,62,36,0,0
20140408T2300,9.720245,0,0,47,24,0,0
20140409T0000,9.0602455,0,0,44,17,0,0
20140409T0100,8.450246,0,0,41,20,0,0
20140409T0200,7.4302454,0,0,30,22,0,0
20140409T0300,6.1002455,0,0,21,11,0,0
20140409T0400,5.7202454,0,0,21,19,0,0
20140409T0500,4.940245,0,0,23,25,0,0
20140409T0600,5.900245,0,0,18,22,0,0
20140409T0700,8.900246,0,0,16,17,0,0
20140409T0800,10.660245,0,0,15,33,0,0
20140409T0900,11.740245,0,0,6,81,0,0
20140409T1000,12.690246,0,4,1,48,0,0
20140409T1100,13.440246,0,0,2,60,0,0
20140409T1200,14.370245,0,0,5,34,0,0
20140409T1300,15.130245,0,0,3,2,0,0
20140409T1400,15.690246,0,1,0,0,0,0
20140409T1500,16.190247,0,13,1,0,0,0
20140409T1600,16.120245,0,21,4,2,0,0
20140409T1700,15.340245,0,13,4,1,0,0
20140409T1800,13.010245,0,11,2,1,0,0
20140409T1900,10.430245,0,12,1,1,0,0
20140409T2000,8.280246,0,19,0,0,0,0
20140409T2100,6.8302455,0,20,0,0,0,0
20140409T2200,7.0702453,0,2,0,0,0,0
20140409T2300,5.8002453,0,2,0,0,0,0
20140410T0000,5.1002455,0,20,0,0,0,0
20140410T0100,4.150245,0,77,1,0,0,0
20140410T0200,3.5202456,0,75,0,0,0,0
20140410T0300,2.8502455,0,40,0,0,0,0
20140410T0400,2.6002455,0,11,0,0,0,0
20140410T0500,2.2302454,0,9,0,0,0,0
20140410T0600,4.5802455,0,10,0,0,0,0
20140410T0700,8.110246,0,4,0,0,0,0
20140410T0800,10.930245,0,0,0,0,0,0
20140410T0900,13.210245,0,8,0,0,0,0
20140410T1000,14.8102455,0,2,1,0,0,0
20140410T1100,16.140245,0,2,0,0,0,0
20140410T1200,17.400246,0,8,0,0,0,0
20140410T1300,18.300245,0,23,0,0,0,0
20140410T1400,19.100245,0,38,0,0,0,0
20140410T1500,19.560246,0,38,0,0,0,0
20140410T1600,19.470245,0,34,0,0,0,0
20140410T1700,18.500246,0,15,0,0,0,0
20140410T1800,15.600245,0,7,0,0,0,0
20140410T1900,12.720245,0,0,0,0,0,0
20140410T2000,12.070246,0,0,0,0,0,0
20140410T2100,10.980246,0,0,0,0,0,0
20140410T2200,8.780245,0,0,0,0,0,0
20140410T2300,7.7202454,0,0,0,0,0,0
20140411T0000,6.9502454,0,1,0,0,0,0
20140411T0100,6.6802454,0,12,0,0,0,0
20140411T0200,6.2402453,0,4,0,0,0,0
20140411T0300,5.940245,0,14,0,0,0,0
20140411T0400,5.690245,0,16,0,0,0,0
20140411T0500,5.6002455,0,31,0,0,0,0
20140411T0600,7.4702454,0,34,0,0,0,0
20140411T0700,10.390245,0,22,0,0,0,0
20140411T0800,12.790245,0,2,0,0,0,0
20140411T0900,15.010245,0,5,0,0,0,0
20140411T1000,16.930244,0,30,0,0,0,0
20140411T1100,18.670246,0,42,0,0,0,0
20140411T1200,19.960245,0,63,0,0,0,0
20140411T1300,20.980246,0,52,0,0,0,0
20140411T1400,21.650246,0,60,3,0,0,0
20140411T1500,21.980246,0,69,4,0,0,0
20140411T1600,21.800245,0,29,10,5,0,0
20140411T1700,20.480246,0,8,27,5,0,0
20140411T1800,18.330246,0,16,36,2,0,0
20140411T1900,15.290245,0,38,59,4,0,0
20140411T2000,12.980246,0,9,23,6,0,0
20140411T2100,13.210245,0,11,23,0,0,0
20140411T2200,13.030245,0,13,28,1,0,0
20140411T2300,11.570246,0,0,21,1,0,0
20140412T0000,9.760245,0,0,12,3,0,0
20140412T0100,9.290245,0,8,16,2,0,0
20140412T0200,9.070246,0,67,15,1,0,0
20140412T0300,9.100245,0,92,17,4,0,0
20140412T0400,9.080245,0,95,7,4,0,0
20140412T0500,8.650246,0,89,1,0,0,0
20140412T0600,9.830245,0,79,3,0,0,0
20140412T0700,12.080245,0,24,1,0,0,0
20140412T0800,14.370245,0,2,0,0,0,0
20140412T0900,16.020247,0,0,0,0,0,0
20140412T1000,17.720245,0,29,0,1,0,0
20140412T1100,19.220245,0,39,16,1,0,0
20140412T1200,20.130245,0,39,18,0,0,0
20140412T1300,20.530245,0,12,25,0,0,0
20140412T1400,21.060246,0,17,22,1,0,0
20140412T1500,20.960245,0,3,28,7,0,0
20140412T1600,20.570246,0,17,42,8,0,0
20140412T1700,19.460245,0,38,38,12,0,0
20140412T1800,17.280245,0,86,9,5,0,0
20140412T1900,16.040245,0,95,36,13,0,0
20140412T2000,15.590245,0,99,76,20,0,0
20140412T2100,15.320246,0,100,92,32,0,0
20140412T2200,14.300245,0,98,84,22,0,0
20140412T2300,13.260245,0,96,81,21,0,0
20140413T0000,13.160245,0,91,92,21,0,0
20140413T0100,12.580245,0,96,98,5,0,0
20140413T0200,12.320246,0,99,99,4,0,0
20140413T0300,11.990245,0,92,87,7,0,0
20140413T0400,11.120245,0,52,54,9,0,0
20140413T0500,10.930245,0,8,47,8,0,0
20140413T0600,11.400246,0,0,42,5,0,0
20140413T0700,12.700245,0,0,28,1,0,0
20140413T0800,14.100245,0,0,7,0,0,0
20140413T0900,15.480246,0,0,7,2,0,0
20140413T1000,16.350246,0,0,6,0,0,0
20140413T1100,17.430244,0,0,2,0,0,0
20140413T1200,18.450245,0,0,0,0,0,0
20140413T1300,18.900246,0,0,0,0,0,0
20140413T1400,19.570246,0,0,0,0,0,0
20140413T1500,19.550245,0,0,0,0,0,0
20140413T1600,19.200245,0,0,0,0,0,0
20140413T1700,18.150246,0,0,0,2,0,0
20140413T1800,15.600245,0,0,0,6,0,0
20140413T1900,13.240245,0,0,2,6,0,0
20140413T2000,11.430245,0,0,2,4,0,0
20140413T2100,10.550245,0,0,1,2,0,0
20140413T2200,9.010245,0,0,1,3,0,0
20140413T2300,7.880245,0,0,0,1,0,0
20140414T0000,7.1802454,0,0,0,1,0,0
20140414T0100,6.8502455,0,0,0,3,0,0
20140414T0200,5.8402452,0,0,0,8,0,0
20140414T0300,5.900245,0,0,0,12,0,0
20140414T0400,6.0102453,0,0,0,13,0,0
20140414T0500,6.0102453,0,0,0,19,0,0
20140414T0600,7.790245,0,0,0,20,0,0
20140414T0700,10.170245,0,0,0,25,0,0
20140414T0800,12.340245,0,0,0,40,0,0
20140414T0900,13.720245,0,0,0,66,0,0
20140414T1000,15.100245,0,0,1,35,0,0
20140414T1100,16.390245,0,0,18,39,0,0
20140414T1200,17.040245,0,0,36,24,0,0
20140414T1300,16.980246,0,0,42,13,0,0
20140414T1400,16.610245,0,0,43,2,0,0
20140414T1500,16.380245,0,0,51,2,0,0
20140414T1600,15.380245,0,0,72,6,0,0
20140414T1700,14.150246,0,0,49,8,0,0
20140414T1800,12.630245,0,0,48,19,0,0
20140414T1900,11.230246,0,0,38,18,0,0
20140414T2000,10.150246,0,0,43,15,0,0
20140414T2100,8.900246,0,0,47,23,0,0
20140414T2200,8.230246,0,0,35,50,0,0
20140414T2300,7.7202454,0,0,32,50,0,0
20140415T0000,6.7002454,0,0,22,60,0,0
20140415T0100,6.3902454,0,0,13,51,0,0
20140415T0200,5.420245,0,0,9,51,0,0
20140415T0300,4.5802455,0,0,8,39,0,0
20140415T0400,3.7102456,0,0,8,37,0,0
20140415T0500,3.1702452,0,0,9,33,0,0
20140415T0600,5.150245,0,0,17,40,0,0
20140415T0700,7.0802455,0,0,12,28,0,0
20140415T0800,8.210245,0,0,16,45,0,0
20140415T0900,8.920245,0,0,9,68,0,0
20140415T1000,9.850245,0,0,11,58,0,0
20140415T1100,10.770246,0,0,67,46,0,0
20140415T1200,11.210245,0,0,74,31,0,0
20140415T1300,11.850245,0,0,65,3,0,0
20140415T1400,12.170245,0,0,57,0,0,0
20140415T1500,12.140245,0,0,52,2,0,0
20140415T1600,11.530245,0,0,65,8,0,0
20140415T1700,10.610246,0,0,23,12,0,0
20140415T1800,9.290245,0,0,22,12,0,0
20140415T1900,6.690245,0,0,20,12,0,0
20140415T2000,5.710245,0,0,17,12,0,0
20140415T2100,4.380245,0,0,18,13,0,0
20140415T2200,3.8502455,0,0,10,9,0,0
20140415T2300,3.7802453,0,0,11,13,0,0
20140416T0000,2.9302454,0,0,7,7,0,0
20140416T0100,2.2302454,0,0,5,3,0,0
20140416T0200,1.7302454,0,0,1,14,0,0
20140416T0300,1.0902455,0,0,9,19,0,0
20140416T0400,0.3302454,0,0,10,13,0,0
20140416T0500,0.23024541,0,0,8,12,0,0
20140416T0600,3.4702454,0,0,0,2,0,0
20140416T0700,6.210245,0,0,0,0,0,0
20140416T0800,8.500245,0,0,0,14,0,0
20140416T0900,10.030245,0,0,0,53,0,0
20140416T1000,11.730246,0,0,47,6,0,0
20140416T1100,12.990245,0,0,44,3,0,0
20140416T1200,14.040245,0,0,24,0,0,0
20140416T1300,14.640245,0,0,5,0,0,0
20140416T1400,15.040245,0,0,0,0,0,0
20140416T1500,15.140245,0,0,1,0,0,0
20140416T1600,14.680245,0,0,0,0,0,0
20140416T1700,13.780245,0,0,0,0,0,0
20140416T1800,11.400246,0,0,0,0,0,0
20140416T1900,9.030245,0,0,0,0,0,0
20140416T2000,7.9302454,0,0,0,0,0,0
20140416T2100,6.7202454,0,0,0,0,0,0
20140416T2200,5.360245,0,0,0,0,0,0
20140416T2300,4.2702456,0,0,0,0,0,0
20140417T0000,3.3302455,0,0,0,0,0,0
20140417T0100,2.6102452,0,8,0,0,0,0
20140417T0200,1.7902454,0,51,0,0,0,0
20140417T0300,1.1802454,0,56,0,0,0,0
20140417T0400,0.3202454,0,25,0,0,0,0
20140417T0500,0.2902454,0,14,0,0,0,0
20140417T0600,3.6402454,0,6,0,0,0,0
20140417T0700,6.6202455,0,5,0,0,0,0
20140417T0800,9.010245,0,8,0,0,0,0
20140417T0900,11.130245,0,20,0,0,0,0
20140417T1000,12.730246,0,32,0,0,0,0
20140417T1100,14.270246,0,60,0,0,0,0
20140417T1200,15.410245,0,66,0,0,0,0
20140417T1300,16.630245,0,58,0,0,0,0
20140417T1400,17.410246,0,69,0,0,0,0
20140417T1500,17.780245,0,76,0,0,0,0
20140417T1600,17.740246,0,86,0,0,0,0
20140417T1700,17.060246,0,77,0,0,0,0
20140417T1800,14.300245,0,19,0,0,0,0
20140417T1900,12.500245,0,0,0,0,0,0
20140417T2000,8.590245,0,8,0,0,0,0
20140417T2100,6.860245,0,89,0,0,0,0
20140417T2200,6.3302455,0,83,0,0,0,0
20140417T2300,6.0602455,0,100,6,0,0,0
20140418T0000,5.8302455,0,100,44,0,0,0
20140418T0100,6.1602454,0,100,80,0,0,0
20140418T0200,6.630245,0,100,96,0,0,0
20140418T0300,6.960245,0,99,100,0,0,0
20140418T0400,7.250245,0,92,99,0,0,0
20140418T0500,7.5102453,0,41,100,0,0,0
20140418T0600,8.160246,0,10,100,0,0,0
20140418T0700,8.750245,0.1,3,100,0,0.091952203,0.059315999
20140418T0800,9.370245,0.2,0,99,4,0.092526842,0.111950132
20140418T0900,9.870245,0.1,0,92,11,0.091952203,0.054523443
20140418T1000,10.330245,0.2,10,95,70,0.092526842,0.108164493
20140418T1100,10.880245,0.3,0,98,89,0.092864647,0.152762327
20140418T1200,10.590245,0.6,0,91,79,0.093444989,0.307132063
20140418T1300,9.760245,0.8,0,90,82,0.093686916,0.389779666
20140418T1400,8.950245,0.7,0,83,72,0.093574544,0.321155203
20140418T1500,8.210245,0.4,0,67,32,0.093105072,0.178180989
20140418T1600,7.670245,0.4,0,56,7,0.093105072,0.175582937
20140418T1700,7.9902453,0,0,49,6,0,0
20140418T1800,7.520245,0.3,2,37,8,0.092864647,0.124536859
20140418T1900,6.0702453,0.2,4,37,5,0.092526842,0.080173252
20140418T2000,4.6602454,0,10,43,18,0,0
20140418T2100,4.4902453,0,10,60,11,0,0
20140418T2200,3.7002454,0,61,54,8,0,0
20140418T2300,2.7102456,0,42,59,41,0,0
20140419T0000,2.3202453,0,0,51,60,0,0
20140419T0100,1.8302454,0,1,29,13,0,0
20140419T0200,1.2302454,0,3,8,42,0,0
20140419T0300,1.5102453,0,21,38,69,0,0
20140419T0400,1.8402454,0,71,81,87,0,0
20140419T0500,2.9402456,0,94,98,82,0,0
20140419T0600,4.0202456,0,98,98,70,0,0
20140419T0700,5.0302453,0.2,97,88,78,0.092526842,0.05951427
20140419T0800,6.0702453,0.3,95,98,98,0.092864647,0.096891688
20140419T0900,6.8402452,0.3,85,84,99,0.092864647,0.100525741
20140419T1000,6.900245,0.3,64,44,86,0.092864647,0.109514626
20140419T1100,7.480245,0,22,29,100,0,0
20140419T1200,7.610245,0,2,52,100,0,0
20140419T1300,8.040245,0,3,60,100,0,0
20140419T1400,8.620245,0,1,33,100,0,0
20140419T1500,9.180245,0,0,17,92,0,0
20140419T1600,9.520246,0,0,13,100,0,0
20140419T1700,9.780245,0,0,7,92,0,0
20140419T1800,8.760245,0,0,4,68,0,0
20140419T1900,9.140245,0,0,2,74,0,0
20140419T2000,8.820246,0,0,1,74,0,0
20140419T2100,8.670245,0,0,3,77,0,0
20140419T2200,8.610246,0,0,4,58,0,0
20140419T2300,8.540245,0,0,1,31,0,0
20140420T0000,7.170245,0,0,1,44,0,0
20140420T0100,7.0802455,0,0,1,63,0,0
20140420T0200,6.2802453,0,0,4,70,0,0
20140420T0300,5.730245,0,0,8,68,0,0
20140420T0400,4.7602453,0,0,0,48,0,0
20140420T0500,4.8902454,0,22,4,35,0,0
20140420T0600,6.520245,0,59,3,35,0,0
20140420T0700,8.650246,0,82,2,27,0,0
20140420T0800,10.3102455,0,88,5,19,0,0
20140420T0900,11.660245,0,67,3,58,0,0
20140420T1000,13.760245,0,59,3,15,0,0
20140420T1100,14.950245,0,61,0,5,0,0
20140420T1200,16.120245,0,62,0,0,0,0
20140420T1300,17.030245,0,71,1,2,0,0
20140420T1400,17.490246,0,68,0,0,0,0
20140420T1500,17.610245,0,51,5,5,0,0
20140420T1600,17.490246,0,48,8,3,0,0
20140420T1700,16.850245,0,45,9,3,0,0
20140420T1800,14.930245,0,63,14,0,0,0
20140420T1900,12.420245,0,85,28,0,0,0
20140420T2000,11.880245,0,93,22,0,0,0
20140420T2100,10.880245,0,93,14,4,0,0
20140420T2200,11.260245,0,95,56,3,0,0
20140420T2300,11.050245,0,96,39,2,0,0
20140421T0000,9.990245,0,98,30,6,0,0
20140421T0100,9.690246,0,99,41,1,0,0
20140421T0200,9.690246,0,97,70,0,0,0
20140421T0300,9.630245,0,98,87,2,0,0
20140421T0400,9.370245,0,97,98,1,0,0
20140421T0500,9.370245,0,100,100,7,0,0
20140421T0600,10.030245,0,99,100,14,0,0
20140421T0700,10.520246,0.2,99,100,25,0.092526842,0.137924263
20140421T0800,11.080245,0.3,92,99,25,0.092864647,0.208275874
20140421T0900,11.800245,0.3,76,99,59,0.092864647,0.209789305
20140421T1000,12.040245,0.3,81,98,89,0.092864647,0.209937171
20140421T1100,12.410245,0.2,88,90,64,0.092526842,0.146505623
20140421T1200,13.050245,0,95,94,38,0,0
20140421T1300,13.480246,0,97,98,82,0,0
20140421T1400,14.220245,0,84,75,84,0,0
20140421T1500,14.660245,0,77,84,68,0,0
20140421T1600,14.580245,0,74,92,60,0,0
20140421T1700,14.190246,0,70,78,34,0,0
20140421T1800,13.470245,0,64,84,53,0,0
20140421T1900,11.990245,0,43,78,75,0,0
20140421T2000,11.380245,0,13,49,62,0,0
20140421T2100,11.080245,0,2,23,22,0,0
20140421T2200,10.540245,0,12,23,11,0,0
20140421T2300,9.750245,0,19,30,28,0,0
20140422T0000,9.290245,0,16,45,20,0,0
20140422T0100,8.760245,0,0,10,10,0,0
20140422T0200,8.190246,0,0,3,2,0,0
20140422T0300,8.0602455,0,0,7,26,0,0
20140422T0400,7.920245,0,8,3,27,0,0
20140422T0500,8.190246,0,19,0,26,0,0
20140422T0600,9.790245,0,1,1,27,0,0
20140422T0700,11.760245,0,2,8,22,0,0
20140422T0800,13.620245,0,7,17,8,0,0
20140422T0900,15.170245,0,0,15,16,0,0
20140422T1000,16.480246,0,45,8,17,0,0
20140422T1100,17.290245,0,28,23,22,0,0
20140422T1200,18.370245,0,27,21,26,0,0
20140422T1300,18.890245,0,35,11,6,0,0
20140422T1400,19.150246,0,60,32,7,0,0
20140422T1500,19.730246,0,78,30,10,0,0
20140422T1600,19.610245,0,86,11,4,0,0
20140422T1700,18.730246,0,99,12,4,0,0
20140422T1800,16.600245,0.3,97,14,4,0.092864647,0.26342313
20140422T1900,14.540245,0,100,10,4,0,0
20140422T2000,12.720245,0,96,12,6,0,0
20140422T2100,11.880245,0,91,13,9,0,0
20140422T2200,12.620245,0,97,39,5,0,0
20140422T2300,11.170245,0,98,37,7,0,0
20140423T0000,10.300245,0,100,33,6,0,0
20140423T0100,10.450245,0,98,48,3,0,0
20140423T0200,10.580245,0,95,52,1,0,0
20140423T0300,10.120245,0,95,45,2,0,0
20140423T0400,9.490245,0,95,44,1,0,0
20140423T0500,9.790245,0,95,29,2,0,0
20140423T0600,11.510245,0,95,45,2,0,0
20140423T0700,13.580245,0,91,45,1,0,0
20140423T0800,15.610246,0,88,39,4,0,0
20140423T0900,17.040245,0,80,9,1,0,0
20140423T1000,18.440245,0,11,7,1,0,0
20140423T1100,19.810246,0,3,14,8,0,0
20140423T1200,21.090246,0,6,6,6,0,0
20140423T1300,21.280245,0,7,2,6,0,0
20140423T1400,21.630245,0,16,34,17,0,0
20140423T1500,21.370245,0,26,37,8,0,0
20140423T1600,21.020245,0.2,23,32,6,0.092526842,0.179915981
20140423T1700,20.350245,0,28,27,13,0,0
20140423T1800,18.300245,0,39,29,13,0,0
20140423T1900,14.790245,0,29,25,5,0,0
20140423T2000,15.410245,0,14,30,2,0,0
20140423T2100,13.590245,0,17,32,2,0,0
20140423T2200,12.450245,0,10,50,0,0,0
20140423T2300,12.3102455,0,13,58,5,0,0
20140424T0000,12.720245,0,12,61,0,0,0
20140424T0100,12.480246,0,26,65,1,0,0
20140424T0200,11.220245,0,30,68,1,0,0
20140424T0300,10.300245,0,48,65,0,0,0
20140424T0400,10.0602455,0,71,34,2,0,0
20140424T0500,10.400246,0,60,4,0,0,0
20140424T0600,12.050245,0,34,12,1,0,0
20140424T0700,14.070246,0,6,14,1,0,0
20140424T0800,16.040245,0,0,12,1,0,0
20140424T0900,17.660246,0,0,3,4,0,0
20140424T1000,18.750246,0,2,5,1,0,0
20140424T1100,20.390245,0,2,2,8,0,0
20140424T1200,21.190245,0,2,4,12,0,0
20140424T1300,21.970245,0,18,10,6,0,0
20140424T1400,22.440245,0,75,14,3,0,0
20140424T1500,22.620245,0,87,12,0,0,0
20140424T1600,22.720245,0,90,11,0,0,0
20140424T1700,22.400246,0,73,11,0,0,0
20140424T1800,20.330246,0,98,12,0,0,0
20140424T1900,18.180244,0,98,9,0,0,0
20140424T2000,15.320246,0,100,4,0,0,0
20140424T2100,13.950245,0,98,1,0,0,0
20140424T2200,12.740245,0,100,12,0,0,0
20140424T2300,12.0602455,0,95,19,0,0,0
20140425T0000,11.130245,0,75,22,0,0,0
20140425T0100,10.100245,0,70,13,0,0,0
20140425T0200,9.760245,0,97,32,0,0,0
20140425T0300,9.540245,0,98,17,0,0,0
20140425T0400,9.750245,0,98,18,0,0,0
20140425T0500,9.870245,0,98,9,0,0,0
20140425T0600,12.120245,0,98,37,0,0,0
20140425T0700,14.050245,0,98,62,0,0,0
20140425T0800,16.110247,0,98,60,0,0,0
20140425T0900,17.980246,0,98,57,0,0,0
20140425T1000,19.370245,0,100,35,2,0,0
20140425T1100,20.350245,0,98,13,3,0,0
20140425T1200,21.090246,0,100,24,11,0,0
20140425T1300,21.270245,0,97,22,7,0,0
20140425T1400,21.190245,0,98,38,42,0,0
20140425T1500,20.020245,0.2,100,93,58,0.092526842,0.187828727
20140425T1600,17.750246,0.6,99,73,46,0.093444989,0.572348996
20140425T1700,16.290245,0.4,99,51,5,0.093105072,0.379050228
20140425T1800,15.290245,0.4,98,43,14,0.093105072,0.378919675
20140425T1900,14.150246,0.2,98,72,26,0.092526842,0.187329842
20140425T2000,13.490245,0.5,98,91,67,0.093291988,0.471568864
20140425T2100,13.260245,0.2,98,90,69,0.092526842,0.185840078
20140425T2200,13.510245,0.3,99,58,21,0.092864647,0.277974645
20140425T2300,13.550245,0.2,98,69,17,0.092526842,0.175008232
20140426T0000,13.420245,0.3,95,53,26,0.092864647,0.263513646
20140426T0100,13.070246,0.3,94,90,46,0.092864647,0.261199046
20140426T0200,12.660245,0.3,73,99,65,0.092864647,0.262848258
20140426T0300,12.290245,0,26,95,60,0,0
20140426T0400,12.190246,0,20,45,19,0,0
20140426T0500,12.160245,0,17,50,39,0,0
20140426T0600,12.230246,0,0,65,50,0,0
20140426T0700,12.760245,0,0,66,61,0,0
20140426T0800,13.290245,0,0,92,88,0,0
20140426T0900,14.110246,0,2,88,94,0,0
20140426T1000,14.750245,0,16,62,99,0,0
20140426T1100,16.000246,0,36,59,100,0,0
20140426T1200,16.300245,0,36,60,91,0,0
20140426T1300,17.580246,0,45,30,77,0,0
20140426T1400,18.520245,0,62,26,100,0,0
20140426T1500,18.530245,0,70,46,49,0,0
20140426T1600,18.750246,0,90,27,27,0,0
20140426T1700,17.760244,0.1,94,22,19,0.091952203,0.087133911
20140426T1800,15.970245,0.4,97,82,86,0.093105072,0.352268435
20140426T1900,14.230246,1.1,98,88,98,0.093955451,0.980371928
20140426T2000,13.200245,0.7,99,92,72,0.093574544,0.612759294
20140426T2100,12.240245,0.3,100,99,97,0.092864647,0.241973681
20140426T2200,11.820246,0.6,100,100,89,0.093444989,0.478068349
20140426T2300,11.230246,1.3,100,100,99,0.094096626,0.988768024
20140427T0000,10.650246,2.1,100,100,74,0.094503087,1.476236435
20140427T0100,10.220245,1.8,100,100,80,0.094372246,1.145154124
20140427T0200,9.930245,1.3,100,100,97,0.094096626,0.755781054
20140427T0300,9.830245,1,100,100,98,0.093875,0.547757734
20140427T0400,9.670245,0.8,100,100,86,0.093686916,0.440745849
20140427T0500,9.470245,0.7,100,99,90,0.093574544,0.401863337
20140427T0600,9.460245,0.6,100,93,57,0.093444989,0.343833908
20140427T0700,9.580245,0.2,97,97,70,0.092526842,0.116474289
20140427T0800,10.130245,0.1,100,98,35,0.091952203,0.060082961
20140427T0900,11.040245,0,99,98,41,0,0
20140427T1000,11.620245,0,98,100,53,0,0
20140427T1100,12.670245,0,99,91,21,0,0
20140427T1200,13.320246,0,97,38,56,0,0
20140427T1300,13.950245,0,70,69,69,0,0
20140427T1400,14.420245,0,50,91,63,0,0
20140427T1500,14.720245,0,79,95,43,0,0
20140427T1600,14.380245,0,95,96,34,0,0
20140427T1700,14.080245,0,100,83,5,0,0
20140427T1800,13.160245,0,100,87,0,0,0
20140427T1900,11.910245,0,100,95,0,0,0
20140427T2000,11.260245,0,100,97,6,0,0
20140427T2100,10.8102455,0,100,99,12,0,0
20140427T2200,10.660245,0,98,100,78,0,0
20140427T2300,10.5602455,0,95,99,81,0,0
20140428T0000,10.380245,0,65,99,99,0,0
20140428T0100,10.100245,0,79,97,96,0,0
20140428T0200,9.690246,0,83,99,100,0,0
20140428T0300,9.780245,0.1,83,98,97,0.091952203,0.056007587
20140428T0400,9.600245,0.1,83,98,99,0.091952203,0.053252163
20140428T0500,9.630245,0.1,93,99,97,0.091952203,0.053069767
20140428T0600,9.840245,0.1,87,100,83,0.091952203,0.053549345
20140428T0700,9.940246,1,70,99,82,0.093875,0.569833228
20140428T0800,10.160245,0.9,71,98,82,0.093786146,0.512184375
20140428T0900,10.430245,0.9,81,99,88,0.093786146,0.517125046
20140428T1000,10.660245,0.9,92,99,98,0.093786146,0.526936851
20140428T1100,11.020246,0.7,99,97,88,0.093574544,0.408717504
20140428T1200,11.260245,0.6,69,97,99,0.093444989,0.349644765
20140428T1300,11.360246,0.9,87,96,91,0.093786146,0.563451527
20140428T1400,11.380245,0.8,81,100,90,0.093686916,0.508056405
20140428T1500,11.210245,0.6,93,100,97,0.093444989,0.373660108
20140428T1600,10.990245,0.6,99,100,100,0.093444989,0.377729134
20140428T1700,10.740245,0.4,96,93,100,0.093105072,0.246862441
20140428T1800,10.350245,0.5,96,89,77,0.093291988,0.294828668
20140428T1900,10.170245,0.9,96,88,79,0.093786146,0.553754888
20140428T2000,10.050245,0.5,88,84,79,0.093291988,0.305591195
20140428T2100,9.850245,0.4,90,90,83,0.093105072,0.247515114
