Location0,Location1,Location2
0.024051666,0.036590576,0.05109024
0.028320007,0.043945007,0.057677917
0.033658445,0.054959714,0.076116025
0.041976925,0.059265133,0.08627701
0.06531738,0.07766174,0.11760162
0.08270416,0.092561334,0.13294372
0.0976709,0.1226152,0.15500198
0.09740372,0.15519638,0.18799134
0.054942627,0.13005401,0.15655471
0.020968933,0.05673172,0.05462982
0.026009977,0.05313629,0.040671766
0.046909254,0.0728759,0.04433624
0.050312195,0.061512146,0.037033234
0.004194334,0.007640913,0.005781248
0.001906738,0.005475387,0.007565842
0.000742187,0.001474609,0.002209892
0.00111805,0.001545296,0.001052246
0.000436993,0.000681133,0.000341864
0.000892339,0.001365957,0.000185547
0.001824932,0.002909021,0.000400381
0.000851955,0.001523342,0.000422325
0.00036377,0.00060791,0.000271025
0.000244141,0.000244141,6.10E-05
7.69E-05,0.000107408,1.59E-05
4.64E-05,4.64E-05,1.59E-05
0.001916504,0.002311325,0.003999329
0.007783201,0.012027051,0.014611509
0.017441403,0.024733197,0.020668637
0.028378677,0.040187072,0.027522277
0.03752304,0.05616737,0.034103163
0.04209953,0.06544167,0.0410276
0.043482207,0.07021179,0.044992827
0.041419256,0.06775306,0.044896353
0.039972343,0.06793789,0.044756927
0.034461364,0.06100975,0.037016258
0.022619855,0.0426823,0.026358258
0.014127653,0.029964369,0.020606916
0.003981819,0.0147221,0.011413803
0.002119141,0.008664684,0.009847241
0.001494141,0.003980608,0.005867929
0.000749512,0.001435561,0.003129883
0.000993652,0.001284165,0.002274199
0.001317137,0.001225585,0.001617426
0.001728501,0.001423325,0.001369622
0.002158193,0.001579611,0.001218288
0.002375484,0.001704097,0.001188994
0.002314477,0.001704125,0.001159697
0.002678216,0.001977563,0.001279295
0.003150687,0.002296195,0.001492963
0.002221375,0.001183777,0.000727921
0.003146782,0.001620903,0.000703468
0.002370491,0.001424446,0.000722542
0.001891937,0.00109848,0.00061306
0.001975174,0.001213188,0.000729675
0.002539444,0.001960564,0.00114994
0.003816032,0.003845596,0.001801872
0.003862076,0.004336052,0.001579933
0.004660759,0.005393181,0.001838837
0.004746208,0.005569229,0.001940498
0.004306717,0.004978104,0.002165718
0.004858818,0.004887428,0.002472725
0.002880993,0.002392712,0.00110096
0.009702301,0.00320301,0.001489258
0.025187759,0.011914044,0.006501465
0.027907638,0.020461349,0.012729434
0.010202561,0.013376389,0.014641199
0.005449262,0.006271925,0.009248104
0.010981412,0.006435604,0.006215782
0.022670668,0.012204569,0.009040754
0.03272207,0.020029142,0.013955191
0.021030195,0.018283613,0.015573747
0.023679275,0.01971199,0.017827053
0.02332542,0.023142315,0.023474194
0.03209808,0.025109556,0.03765228
0.061626203,0.046491392,0.05562187
0.07881912,0.0709761,0.081216656
0.072746046,0.068185575,0.0903318
0.05220413,0.05176353,0.09438133
0.0754718,0.06967346,0.10713951
0.1421501,0.12460632,0.13818282
0.14351226,0.15043594,0.16420318
0.115625456,0.15535553,0.2066098
0.090457305,0.108428344,0.16787659
0.08805816,0.09675567,0.14030425
0.08176926,0.08152512,0.1071122
0.10494659,0.119835354,0.16388747
0.09641205,0.115298614,0.15011536
0.07132523,0.049660604,0.057763975
0.07685551,0.07740483,0.06771931
0.10658409,0.10719444,0.11192085
0.10736404,0.1041597,0.11638199
0.093636855,0.113700256,0.12972961
0.047234267,0.072119445,0.0968692
0.015798338,0.027639158,0.0502565
0.005992737,0.006236877,0.012962189
0.004741211,0.004252929,0.01120903
0.004863739,0.005260468,0.014022827
0.050940245,0.03198883,0.052019805
0.08429245,0.059088744,0.085547484
0.11742279,0.09166977,0.10723373
0.14428559,0.13207856,0.12512055
0.15951844,0.1523468,0.1335556
0.18563828,0.1953238,0.16754898
0.20283692,0.21681015,0.17753021
0.20282212,0.21853104,0.14909974
0.16473159,0.185186,0.15379485
0.14750642,0.13624543,0.11603134
0.115014724,0.13573235,0.079936676
0.095834956,0.10941337,0.05259918
0.06406914,0.10703407,0.0661882
0.04310558,0.07630394,0.04249523
0.026970059,0.041433007,0.016384274
0.016850777,0.025913067,0.008269139
0.014909763,0.01582529,0.00499012
0.011059561,0.01081542,0.003806152
0.006589307,0.006772413,0.002668514
0.00490468,0.004567795,0.002392463
0.004199305,0.003955164,0.00269536
0.00374022,0.00374022,0.003032236
0.00310545,0.003258037,0.002807665
0.002321815,0.002473092,0.002251005
0.018676758,0.02902031,0.03132248
0.024829786,0.042892378,0.055950087
0.038377073,0.07493141,0.08866432
0.047731474,0.100490645,0.10609634
0.055020217,0.10411537,0.10756576
0.054183807,0.086711735,0.09818444
0.04929733,0.0823288,0.08532715
0.042954404,0.065230325,0.07461448
0.035608366,0.058219984,0.06341751
0.034524076,0.05426704,0.047688596
0.020969503,0.04030048,0.032846563
0.013029937,0.028989676,0.02592266
0.005534935,0.014413643,0.01995163
0.002168102,0.007995529,0.01449482
0.000925178,0.004130955,0.006984825
0.00017211,0.000812979,0.002175303
0,0.000212431,0.001071811
0,0.00012207,0.000734806
0,9.16E-05,0.000458956
0,9.04E-05,0.000273466
2.93E-05,0.000119658,0.000332088
2.93E-05,9.03E-05,0.000273438
2.93E-05,9.03E-05,0.000241728
6.10E-05,0.000151396,0.000395536
0.000148926,0.000270996,0.000332031
0.00012207,0.000244141,0.000483513
0.000395508,0.000700684,0.00137207
0.000395508,0.000639648,0.001469345
0.000239258,0.000605469,0.001406555
0.000422363,0.000727539,0.001313095
0.001767502,0.001584396,0.001479492
0.002885589,0.003556976,0.002248535
0.005028038,0.006568222,0.003723411
0.005036659,0.007264442,0.004097767
0.003955021,0.00584711,0.002649918
0.001623364,0.003242226,0.001040192
0.002967529,0.004676513,0.006865196
0.001279297,0.002011719,0.002168121
0.041733246,0.012927513,0.00500534
0.08505638,0.0531369,0.031276777
0.04077621,0.05044933,0.037519414
0.006350096,0.011247691,0.020527419
0.003395996,0.004616699,0.00772234
0.011398945,0.008469258,0.005986366
0.004038084,0.005593289,0.009418953
0.006512489,0.001417246,0.001870003
0.027145863,0.011857986,0.00686264
0.026718711,0.015337085,0.012597656
0.045438994,0.005283583,0.007687796
0.003640175,0.000437021,0.000280857
0.003889065,0.002028923,0.001357536
0.003549805,0.001962891,0.002753964
0.005529785,0.001989746,0.003258133
0.015073204,0.005888843,0.004599476
0.060746763,0.013661955,0.00833473
0.039779812,0.01834312,0.011680752
0.03829071,0.0327079,0.015114517
0.11626892,0.111983106,0.05337219
0.28695434,0.2719702,0.16383117
0.19964325,0.1646434,0.1095401
0.22921413,0.21850246,0.21807522
0.13288605,0.10845672,0.04089844
0.4520105,0.40689027,0.19325958
0.20182616,0.33593565,0.3320561
0.31874695,0.31741944,0.27073517
0.2720874,0.20953399,0.18370849
0.26098007,0.16925186,0.17090744
0.19577861,0.118210554,0.13617969
0.3043217,0.12999386,0.16676372
0.23858261,0.22900009,0.22481537
0.16937327,0.20495296,0.27834392
0.20301908,0.1886453,0.24271864
0.4146719,0.3676138,0.46440792
0.47289032,0.45312256,0.5442557
0.17815429,0.16204101,0.27622253
0.21031052,0.15483338,0.17565018
0.11897409,0.12764108,0.20583093
0.045724485,0.035043333,0.05543861
0.015292797,0.007756386,0.014168892
0.103767395,0.038373947,0.01647377
0.12392303,0.06582329,0.038889617
0.026276968,0.017671011,0.014782809
9.28E-05,9.28E-05,0.00014904
0.000382051,1.58E-05,1.58E-05
0.001777277,0.003149376,0.00866209
0.0178611,0.004099102,0.001242847
0.06838951,0.042710878,0.02652893
0.12807335,0.07895912,0.051975857
0.24138641,0.19279099,0.13300323
0.12047912,0.1226287,0.16390945
0.1124887,0.11154266,0.11460967
0.08466102,0.09164764,0.10649826
0.06024414,0.087126315,0.12018067
0.036145017,0.054331586,0.08678131
0.056205366,0.05336914,0.0735527
0.044521026,0.039121322,0.059220962
0.0770636,0.068627395,0.051901855
0.6626062,0.31302735,0.17131896
0.65503234,0.64883727,0.5457489
0.3906622,0.5353613,0.6714697
0.33801693,0.3878216,0.47871822
0.19598633,0.21130615,0.33056122
0.17490476,0.20142454,0.25899595
0.26894772,0.28988278,0.30558407
0.23579586,0.33457363,0.35370815
0.14503169,0.23737025,0.3801086
0.056845702,0.07729248,0.13337615
0.03912109,0.057828367,0.07212585
0.004045408,0.005449217,0.009595793
0.06778122,0.045537718,0.05298782
0.12722108,0.10473343,0.06910225
0.100661315,0.10162262,0.113610305
0.10266265,0.143293,0.13070068
0.05245956,0.09444793,0.16549668
0.014187008,0.028131634,0.07589546
0.004863281,0.004802246,0.017192382
0.039160766,0.017190017,0.010458984
0.05105026,0.026423529,0.025774077
0.04318325,0.009953421,0.014211576
0.02961063,0.015848156,0.028858658
0.024578933,0.012082461,0.014609221
0.023623101,0.01172363,0.017575853
0.04704376,0.027026135,0.028051335
0.032611884,0.022268333,0.027758636
0.031742953,0.011938475,0.019938849
0.049723968,0.033793792,0.053694114
0.049669188,0.061830442,0.1467685
0.046152342,0.05199646,0.1667578
0.039333496,0.033962402,0.10613647
0.08112709,0.039384764,0.06365959
0.15647495,0.13828838,0.12358844
0.13500684,0.093722284,0.17221731
0.064287566,0.029591942,0.0349802
0.06782192,0.024064481,0.048076093
0.009002686,0.02401638,0.04944229
0.13744797,0.17546906,0.1741301
0.031376492,0.028233182,0.07567276
0.044926908,0.024026182,0.038783338
0.05478996,0.039928854,0.053781927
0.068117365,0.060032118,0.06852077
0.05298122,0.055085026,0.058664165
0.034956016,0.038618125,0.043076076
0.020498198,0.022175234,0.027834337
0.004675293,0.003515625,0.00534668
0.109854735,0.069850005,0.076720275
0.26056242,0.2987628,0.22742797
0.319003,0.393916,0.26280487
0.06414291,0.04141113,0.03388664
0.025510557,0.01254154,0.010183103
0.029509544,0.02532959,0.021850586
0.006875191,0.001809273,0.000827465
0.061047517,0.022904359,0.017933808
0.22796142,0.16549957,0.05904663
0.2440097,0.20562622,0.07456848
0.12899978,0.12553985,0.05292709
0.12009095,0.12645386,0.07121514
0.12820144,0.079287484,0.046688993
0.3740338,0.36524475,0.18935668
0.18656875,0.18671753,0.1485324
0.05706024,0.017120361,0.01348114
0.035197753,0.016276855,0.010350723
0.04842018,0.028769722,0.027988663
0.03546636,0.020147491,0.022023845
0.03169998,0.011316147,0.009794083
0.049850006,0.015155334,0.024032135
0.053835142,0.034380186,0.057022322
0.15971023,0.10676986,0.15238601
0.322016,0.25750947,0.26816773
0.39726132,0.37668484,0.36001462
0.2720285,0.30230194,0.27800995
0.14578056,0.06606293,0.10001755
0.08860885,0.08076965,0.17368424
0.035653077,0.038353883,0.101334535
0.046851955,0.045570217,0.11780914
0.07589431,0.0886354,0.22161575
0.09717041,0.13891464,0.29201752
0.098146975,0.12682968,0.28823334
0.10557461,0.11286068,0.31070614
0.0893054,0.10470915,0.30030394
0.083693504,0.08904934,0.23903179
0.05689121,0.044563062,0.04072643
0.05859577,0.060578458,0.060134046
0.12722869,0.10963912,0.05133911
0.057902906,0.074777216,0.04090843
0.026672438,0.040250853,0.078628615
0.015302885,0.024868239,0.062053908
0.029352263,0.022609785,0.039514616
0.054146916,0.029002339,0.029998928
0.09658508,0.04800491,0.03497009
0.061479338,0.027150877,0.03231407
0.02321783,0.00286499,0.012007866
0.017152138,0.003894157,0.018555947
0.006586743,0.005016041,0.009510708
0.004612904,0.002857666,0.005078297
0.006230469,0.002019043,0.002367134
0.042034645,0.012984771,0.011930008
0.117387995,0.0826609,0.09069656
0.0703228,0.062418744,0.13532715
0.06018242,0.052524414,0.114875644
0.07206963,0.056202393,0.1074643
0.112478554,0.07734138,0.11403495
0.105908506,0.07818519,0.11238205
0.06275131,0.05371811,0.0869403
0.08125442,0.06541771,0.060742795
0.044110525,0.04832195,0.0409634
0.032326046,0.042227093,0.05158264
0.048823316,0.05134197,0.056192357
0.084294125,0.07787208,0.0640419
0.06931438,0.05793228,0.032931708
0.0381155,0.03408718,0.017197609
0.03459211,0.033920724,0.027153451
0.025485665,0.036408573,0.03913799
0.02920654,0.04608133,0.050068166
0.031056784,0.046832465,0.043237112
0.039597206,0.048537903,0.035085373
0.047595635,0.04979004,0.030773774
0.031966858,0.0397641,0.044759445
0.029927824,0.046559904,0.052796934
0.02313751,0.040868223,0.048520505
0.022871397,0.04093399,0.043482207
0.025412902,0.048083648,0.043872222
0.031355437,0.05306488,0.040735777
0.05396164,0.07461822,0.048769835
0.0813504,0.12995918,0.10074623
0.102875516,0.16405563,0.13900642
0.124991,0.18359238,0.15093857
0.13670713,0.18729764,0.14590818
0.13665001,0.15451424,0.10670464
0.0880954,0.10043976,0.088297576
0.060117338,0.07955322,0.08042678
0.05192169,0.071938366,0.07862839
0.039187696,0.059356,0.07722977
0.029088743,0.06533981,0.107730635
0.024679564,0.06387558,0.10952034
0.029548947,0.06120712,0.065746605
0.037226256,0.05899864,0.04011398
0.049838103,0.06256107,0.03132061
0.051584166,0.069982454,0.040216368
0.042865448,0.059493713,0.040729217
0.04018055,0.05580364,0.036386833
0.03516525,0.07171768,0.1544661
0.040327147,0.08109482,0.18193252
0.045390625,0.07410385,0.18414642
0.0537207,0.08008407,0.15568756
0.050058898,0.06513268,0.11798149
0.061305616,0.074885935,0.12243423
0.06752403,0.075672224,0.106525496
0.056955792,0.07721756,0.0936589
0.04329681,0.05756187,0.098493576
0.01855766,0.02992355,0.07413208
0.015903775,0.014103238,0.03891403
0.04577026,0.030925367,0.038223837
0.09416038,0.06855804,0.067783654
0.16948624,0.11268158,0.114241794
0.24425873,0.17694077,0.198078
0.31846467,0.2798752,0.33496705
0.3528546,0.2868451,0.39879882
0.40018797,0.30524778,0.35239744
0.33945495,0.2996295,0.35953552
0.38054043,0.37537533,0.49038082
0.35125118,0.39119107,0.5514999
0.31017333,0.3108142,0.4452632
0.33898342,0.32708156,0.41958416
0.3259741,0.37329924,0.5332953
0.41601193,0.46022427,0.53611386
0.30023682,0.4205371,0.54697144
0.2652539,0.36152923,0.53649414
0.21529663,0.2960385,0.49058044
0.22056884,0.28379363,0.46245116
0.22392821,0.2509973,0.2921884
0.20003873,0.2091406,0.17724973
0.16888762,0.17166471,0.12900877
0.14561856,0.14458096,0.112270474
0.12385863,0.13374633,0.114367664
0.12213194,0.12616026,0.10705626
0.119580686,0.10987228,0.09703201
0.08273345,0.0908435,0.08402282
0.07334471,0.09519148,0.112308025
0.08046383,0.11579555,0.12956661
0.11621916,0.14416945,0.15566313
0.15188247,0.16460449,0.14458114
0.1166473,0.12769085,0.0996452
0.087864816,0.09610456,0.082074106
0.120064795,0.12033945,0.10075098
0.10215175,0.10434902,0.07880199
0.054102935,0.06734375,0.047270812
0.035193022,0.05545288,0.03811508
0.048143614,0.06757949,0.052259672
0.031364135,0.04430359,0.030250244
0.034262236,0.043203887,0.027880248
0.03137619,0.034733124,0.028583832
0.032425992,0.037430875,0.033299558
0.029177703,0.033083953,0.022398986
0.021722715,0.023996275,0.014268797
0.015812527,0.018635403,0.013565671
0.011419065,0.014287718,0.011403807
0.008916013,0.010930173,0.009286039
0.007950973,0.009415817,0.007617187
0.006194916,0.007385101,0.005008545
0.00345459,0.004646683,0.00369873
0.012655027,0.021352537,0.022325285
0.009465329,0.018208615,0.017512433
0.008646239,0.0175259,0.014056433
0.007390134,0.013142221,0.007516019
0.006375797,0.009503134,0.005697019
0.007036075,0.008745059,0.006061897
0.008781709,0.00926999,0.007499971
0.005971651,0.006794433,0.006274442
0.002690415,0.003515642,0.003356915
0.001353767,0.001811531,0.001672354
0.000527338,0.000755609,0.000803218
0.00018555,0.000246586,0.000310065
0.000148926,0.000148926,0.00030056
9.03E-05,0.000151367,0.000456543
9.03E-05,0.000212402,0.000642509
0.000236816,0.000358887,0.000971623
0.001088867,0.00130249,0.001600514
0.001939564,0.001343994,0.001591949
0.000183105,0.000215054,0.000991345
0.000117188,0.000329618,0.001882439
2.93E-05,2.93E-05,0.000180693
5.86E-05,5.86E-05,0.00030035
5.86E-05,9.03E-05,0.000422421
5.98E-05,0.000181885,0.000625105
0.029053116,0.015535736,0.006376647
0.020951996,0.020539531,0.00683094
0.001396446,0.001335411,0.001205711
0.000164795,0.000303078,0.000504303
0.000267334,0.000419922,0.000843353
0.000369873,0.000628796,0.001095142
0.014155312,0.006313486,0.003068848
0.000236816,0.000344105,0.00069458
0.000324707,0.000446777,0.001103382
0.000415039,0.00078125,0.002109241
0.000478516,0.00105835,0.00295187
0.000480957,0.001123018,0.002492733
0.001486778,0.002615928,0.004206657
0.000496826,0.001945696,0.005263767
0.000566301,0.003480253,0.008056697
0.001622362,0.005787296,0.010820312
0.002580566,0.006637974,0.0103368
0.004254147,0.008160397,0.009946153
0.005147703,0.008809812,0.009192236
0.005590819,0.009602927,0.008777998
0.006489255,0.010837056,0.008742787
0.006247558,0.01029066,0.008881606
0.005047604,0.008221433,0.008516833
0.004467771,0.007214353,0.008168981
0.006364591,0.010682829,0.020461805
0.006335449,0.009356689,0.016339015
0.008696098,0.012480278,0.019802112
0.00362299,0.006247501,0.012585621
0.001235351,0.003522739,0.007958755
0.001367187,0.003503418,0.006959057
0.001413574,0.003671875,0.007285347
0.001203613,0.003461914,0.007138806
0.000964355,0.003100586,0.00671382
0.000725098,0.002617187,0.005034156
0.000742188,0.002038589,0.002972355
0.001003418,0.002224121,0.002316866
0.000244141,0.000732422,0.000639439
0.000212402,0.000686378,0.000935287
0.000151367,0.000609131,0.001154633
0.000151367,0.000639648,0.001202316
0.000151367,0.000745506,0.001329155
0.000211182,0.000943604,0.001639786
0.000209961,0.001064453,0.002070103
0.000255127,0.001124401,0.002206821
0.000390625,0.001277065,0.001882172
0.000512695,0.001306152,0.001760101
0.000483398,0.001276855,0.001911526
0.000438232,0.001231689,0.001926441
0.002903747,0.024095345,0.02551632
0.003075943,0.016472206,0.024936065
0.00201416,0.012329102,0.024072647
0.001461182,0.012660179,0.026183281
0.001440315,0.011052398,0.017922668
0.001659985,0.010722752,0.01564228
0.001706543,0.010632457,0.01722187
0.00159668,0.008493653,0.015578499
0.001304932,0.005927868,0.011347599
0.001010742,0.004123535,0.00934824
0.000681152,0.002480497,0.006750574
0.000385742,0.001667481,0.004626493
0.000209961,0.000973854,0.005410347
0.00048584,0.000700417,0.004172745
0.001369896,0.000668945,0.002197685
0.004294548,0.001547966,0.001579437
0.019780235,0.009375172,0.005446987
0.06494537,0.04158607,0.02389732
0.051093597,0.059118766,0.054255027
0.041743163,0.039606933,0.05105484
0.10896039,0.06402707,0.06483579
0.15367603,0.1241827,0.107893944
0.17830718,0.14608252,0.16337073
0.23526639,0.2040469,0.26983517
0.36674315,0.23107344,0.23780638
0.48680383,0.358218,0.42491418
0.598139,0.44694728,0.44380397
0.6842718,0.5368719,0.51131344
0.7092981,0.6117639,0.6311578
0.72633207,0.67220914,0.6967453
0.5934103,0.56466275,0.6068457
0.51706785,0.49152464,0.55812925
0.42888957,0.3816827,0.49221355
0.34813255,0.22887939,0.25101608
0.22443283,0.12065017,0.10814941
0.2012608,0.13922238,0.16087079
0.15851074,0.13025147,0.1887613
0.11948544,0.13012844,0.18854672
0.15692627,0.15997803,0.121354215
0.26446578,0.22046325,0.10046432
0.29690337,0.20677733,0.1257608
0.22065806,0.20744014,0.17167354
0.09385127,0.10913676,0.1202032
0.044633787,0.02821533,0.045892637
0.05741775,0.057787776,0.050837398
0.049019467,0.062004697,0.10928024
0.053466182,0.11401306,0.20463501
0.09394592,0.22747558,0.3144049
0.032551955,0.04259033,0.07406159
0.009867745,0.010019379,0.009712296
0.027681425,0.046629027,0.06572159
0.178461,0.2342395,0.22620194
0.13143188,0.17259628,0.12569457
0.053305127,0.09431694,0.06692169
0.032278594,0.08967453,0.089687884
0.09062805,0.15223542,0.14677659
0.20429215,0.23079285,0.16912445
0.26691422,0.26570877,0.16662964
0.259879,0.26326644,0.16936767
0.24709928,0.24803007,0.15998685
0.112235546,0.1613307,0.14333296
0.13214552,0.19094908,0.14212859
0.16057861,0.18794906,0.16674125
0.20362467,0.20795435,0.16839594
0.19377398,0.19496417,0.16567874
0.18598598,0.19507831,0.1560368
0.18778759,0.18702465,0.15924793
0.20814997,0.2097941,0.16794878
0.21817452,0.2241674,0.16763169
0.19179249,0.20378399,0.14738369
0.17243487,0.1869269,0.13031298
0.15404302,0.1859129,0.13738805
0.20533997,0.27017838,0.27385956
0.18526322,0.2515245,0.2396074
0.2120877,0.24889953,0.19615753
0.18729171,0.20248565,0.14177856
0.16187897,0.19150391,0.13627091
0.16439286,0.18245545,0.11552658
0.115851596,0.14362068,0.0985138
0.093063205,0.12540612,0.08999619
0.07987076,0.09503609,0.056515273
0.059103318,0.065601654,0.03186447
0.049877547,0.053308867,0.025177382
0.0499501,0.046593167,0.023798443
0.032070003,0.03741058,0.043895565
0.04389633,0.07358612,0.11036934
0.068989486,0.09950134,0.1312873
0.0791301,0.10875504,0.1548671
0.09374389,0.12651595,0.14747009
0.09061203,0.12545928,0.14330825
0.07110794,0.115461424,0.13181122
0.06474472,0.11164261,0.12299133
0.07461685,0.11736816,0.12962478
0.086044006,0.114848785,0.12052887
0.094660796,0.118308105,0.10558418
0.08989738,0.112230524,0.08947204
0.18191788,0.20797226,0.21673462
0.19789577,0.23672175,0.2400291
0.1979335,0.2551921,0.24891311
0.19620544,0.24447662,0.24254256
0.19492066,0.23190033,0.22657883
0.16736053,0.1920607,0.21889709
0.1492044,0.19530883,0.23556533
0.16504212,0.22497101,0.24891968
0.17917435,0.23517792,0.24447434
0.1763858,0.21284668,0.21413223
0.17627975,0.23109695,0.26792404
0.18520157,0.24166672,0.28396788
0.17247844,0.21707225,0.2703216
0.17278439,0.20515591,0.27979046
0.14880824,0.20287776,0.2904861
0.15399623,0.20661616,0.29718852
0.16194183,0.2014888,0.30361968
0.17881405,0.20667279,0.32598126
0.17321408,0.18160641,0.2555505
0.16360807,0.19210386,0.28555632
0.1468823,0.18229413,0.27633023
0.15294963,0.19343883,0.2947877
0.17781597,0.204454,0.29387432
0.1625241,0.17759597,0.23287094
0.22927612,0.22744507,0.2514853
0.19965649,0.20783138,0.23927975
0.1820547,0.21461314,0.25813502
0.15181577,0.20975721,0.26871717
0.11809981,0.17979872,0.26091444
0.106820166,0.1647349,0.2465716
0.10566676,0.1619488,0.26061594
0.10248196,0.17397702,0.23534024
0.13127863,0.21364939,0.24707377
0.22308558,0.30248088,0.34410685
0.20034176,0.26927334,0.29482418
0.19118738,0.24669123,0.25781488
0.30099058,0.32982206,0.3056445
0.3289764,0.36742473,0.33562922
0.37262785,0.39474928,0.3538977
0.40394282,0.4062469,0.35538173
0.35938472,0.36095637,0.3276388
0.28695035,0.25791287,0.20981336
0.24899256,0.23138392,0.21142542
0.26976085,0.2318275,0.2617309
0.36483335,0.36284208,0.45727873
0.21815455,0.24423945,0.3073727
0.1319598,0.14950359,0.15556514
0.12786078,0.15755057,0.13940024
0.1360881,0.13306686,0.1324031
0.15227135,0.13933189,0.13264473
0.13344078,0.13517837,0.12596016
0.11967559,0.12437339,0.10520263
0.08919746,0.10738021,0.087753594
0.028247945,0.048296086,0.047602765
0.025630299,0.041526143,0.046520535
0.040519904,0.06070442,0.06357308
0.036359824,0.051463164,0.052734412
0.038233757,0.050865173,0.05394745
0.037176512,0.04555168,0.05829849
0.027214736,0.040106505,0.052746505
0.024373244,0.03317566,0.05012436
0.026435163,0.03908279,0.07541779
0.028754883,0.037450485,0.07317703
0.039731596,0.04119644,0.081252664
0.05626892,0.04741882,0.080793604
0.052908245,0.049579922,0.07344657
0.03652061,0.041800153,0.059328686
0.031281125,0.043623578,0.050127637
0.033400036,0.05012176,0.041559674
0.03577854,0.048746604,0.030603904
0.03215549,0.041523434,0.021134831
0.025363501,0.03338867,0.014650878
0.017472684,0.028428495,0.009623945
0.014548376,0.020681456,0.008771971
0.013173979,0.01732437,0.008400839
0.012611885,0.01633503,0.008930702
0.011879921,0.015053749,0.009643555
0.012026385,0.014742449,0.011292532
0.01139633,0.014416616,0.012646597
0.011061933,0.01444843,0.014091756
0.01103276,0.01469487,0.015376031
0.010451574,0.013930578,0.01475336
0.009841334,0.013198268,0.013869654
0.009816989,0.013051853,0.013786659
0.007956635,0.010398041,0.016645562
0.007828444,0.010758132,0.017840594
0.007028904,0.010248032,0.017990913
0.006020505,0.010216195,0.019760568
0.006033935,0.01141981,0.023829497
0.007298581,0.014179818,0.031815164
0.010009762,0.018568989,0.040521618
0.013520736,0.025908966,0.052557487
0.019213445,0.036210783,0.06300522
0.025937766,0.045131415,0.060754508
0.029194105,0.047991026,0.047891844
0.029659156,0.044473533,0.035552863
0.03676109,0.07822685,0.10258369
0.028993454,0.06533417,0.06906304
0.026896972,0.060691375,0.051926155
0.021911431,0.054424096,0.047261048
0.018413544,0.04929447,0.03893757
0.015458641,0.043959197,0.038991507
0.013043518,0.037850495,0.033499833
0.011318054,0.03371605,0.03226837
0.010351334,0.02975813,0.030886326
0.009040642,0.023657132,0.02662592
0.006467075,0.014736385,0.020393105
0.003935576,0.007414579,0.012236357
0.019433822,0.028708305,0.011521187
0.02809452,0.028186074,0.022767296
0.041045036,0.03324875,0.036175575
0.04029251,0.03684593,0.039933927
0.04047161,0.03632122,0.033122595
0.04265297,0.035267714,0.032107238
0.0455809,0.034167327,0.031779326
0.03987831,0.032370985,0.031176984
0.046225548,0.032126427,0.031930923
0.050653953,0.03533699,0.03409149
0.05153099,0.036181603,0.03537384
0.04319828,0.03736847,0.038573913
0.069971085,0.059564587,0.07777405
0.11784226,0.105650485,0.13586289
0.17279632,0.15384491,0.16304977
0.19179443,0.16220763,0.16957381
0.20343307,0.19079497,0.17194274
0.23658554,0.24942963,0.24839585
0.30088988,0.27842894,0.255083
0.43076354,0.38900024,0.3087619
0.54063845,0.4822888,0.43788573
0.50923705,0.4613397,0.42027068
0.38526276,0.36664703,0.31372193
0.31661928,0.29089296,0.21625458
0.38954863,0.35628447,0.22520386
0.41505522,0.37258238,0.23291868
0.38756835,0.35266387,0.22506225
0.25504822,0.23258728,0.09438461
0.19264084,0.17314011,0.05795532
0.13269989,0.12955658,0.044191282
0.09751968,0.103041455,0.03463821
0.090809934,0.10481369,0.038245313
0.09464271,0.1229306,0.044868544
0.097522125,0.14435898,0.059111938
0.10592194,0.17769165,0.09523316
0.10614136,0.18627289,0.1315091
0.103372335,0.17856002,0.15570617
0.14077088,0.19521043,0.10419556
0.20980239,0.24483275,0.1391275
0.2818272,0.3262837,0.20337033
0.24523544,0.28951263,0.19622421
0.1635586,0.2090832,0.08967173
0.16563934,0.20462173,0.093884885
0.19905573,0.23100382,0.12300593
0.24915099,0.30636382,0.19265151
0.23771787,0.30312467,0.19395947
0.17673492,0.21850967,0.13827896
0.12144023,0.15052348,0.103438675
0.08561081,0.10714096,0.08426422
0.07151729,0.118617356,0.09980327
0.09174436,0.14593786,0.115561426
0.13709897,0.18425816,0.12721127
0.13076061,0.16438717,0.10565227
0.09307706,0.12426221,0.088846564
0.075198054,0.10781753,0.08025253
0.061618652,0.094970554,0.07213196
0.06342769,0.097267866,0.07523799
0.0868426,0.13015658,0.08013636
0.09817588,0.12836921,0.0773381
0.08685318,0.10464111,0.056606445
0.054212645,0.07929428,0.054376677
0.0473999,0.075718306,0.052446745
0.03668518,0.051545333,0.03569336
0.0185791,0.028251264,0.025310133
0.015205078,0.027290039,0.02815979
0.023664549,0.04496391,0.043394163
0.025129393,0.046794966,0.041242674
0.016296387,0.03741169,0.024567604
0.01444824,0.037303045,0.022588804
0.019768257,0.04076149,0.02513935
0.022211533,0.04094742,0.022311669
0.021477316,0.037008855,0.017763708
0.026147459,0.036431883,0.026872251
0.028742675,0.037714843,0.03358734
0.029572751,0.040311124,0.03835037
0.030122068,0.043790128,0.04194
0.031083982,0.050123136,0.049299162
0.0376416,0.05939682,0.05664642
0.041853026,0.065851286,0.061521605
0.047915038,0.07394272,0.06846863
