timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Cloud Attenuation
20150720T1400,32.070248,0,0,12,0,0
20150720T1500,31.870245,0,0,11,0,0
20150720T1600,31.810246,0,0,18,0,0
20150720T1700,31.360245,0,0,32,1,0
20150720T1800,30.170246,0,0,47,0,0
20150720T1900,28.560246,0,0,49,1,0
20150720T2000,26.320246,0,0,30,2,0
20150720T2100,25.090246,0,0,23,5,0
20150720T2200,24.030245,0,0,54,5,0
20150720T2300,23.840246,0,0,47,4,0
20150721T0000,23.020245,0,0,30,2,0
20150721T0100,21.730246,0,0,18,1,0
20150721T0200,20.700245,0,0,25,0,0
20150721T0300,20.140245,0,0,15,0,0
20150721T0400,19.810246,0,0,4,1,0
20150721T0500,21.180244,0,0,3,1,0
20150721T0600,23.220245,0,0,1,0,0
20150721T0700,25.140245,0,0,0,0,#DIV/0!
20150721T0800,26.760244,0,0,0,0,#DIV/0!
20150721T0900,28.410246,0,0,0,0,#DIV/0!
20150721T1000,29.950245,0,0,0,9,#DIV/0!
20150721T1100,31.410246,0,0,0,1,#DIV/0!
20150721T1200,32.540245,0,0,0,0,#DIV/0!
20150721T1300,33.63025,0,0,0,0,#DIV/0!
20150721T1400,34.54025,0,0,0,0,#DIV/0!
20150721T1500,35.070248,0,0,0,0,#DIV/0!
20150721T1600,35.230247,0,1,0,0,#DIV/0!
20150721T1700,34.980247,0,3,0,0,#DIV/0!
20150721T1800,33.95025,0,2,0,0,#DIV/0!
20150721T1900,31.400246,0,4,0,0,#DIV/0!
20150721T2000,28.170246,0,1,0,0,#DIV/0!
20150721T2100,25.770245,0,4,0,0,#DIV/0!
20150721T2200,23.440245,0,1,0,0,#DIV/0!
20150721T2300,22.600245,0,2,0,0,#DIV/0!
20150722T0000,22.100245,0,11,1,0,0
20150722T0100,21.220245,0,15,0,0,#DIV/0!
20150722T0200,20.740246,0,23,3,0,0
20150722T0300,20.840246,0,37,4,0,0
20150722T0400,20.820246,0,22,5,0,0
20150722T0500,22.190245,0,53,10,0,0
20150722T0600,24.560246,0,67,9,0,0
20150722T0700,26.670246,0,23,13,0,0
20150722T0800,28.810246,0,10,8,0,0
20150722T0900,30.580246,0,21,17,0,0
20150722T1000,33.120247,0,46,41,0,0
20150722T1100,34.050247,0,70,35,0,0
20150722T1200,34.310246,0,89,47,0,0
20150722T1300,34.060246,0,88,8,0,0
20150722T1400,34.02025,0,82,18,0,0
20150722T1500,31.590246,0.4,67,28,0,0
20150722T1600,29.780245,0.5,76,42,1,0
20150722T1700,27.650246,1,77,36,2,0
20150722T1800,25.900246,0.2,89,41,7,0
20150722T1900,24.980246,0,97,18,3,0
20150722T2000,24.150246,0,98,17,5,0
20150722T2100,24.060246,0,100,24,8,0
20150722T2200,24.670246,0.1,100,35,6,0
20150722T2300,23.410246,0.1,99,42,28,0
20150723T0000,22.740246,0.1,99,8,48,0
20150723T0100,22.000246,0,97,37,74,0
20150723T0200,21.330246,0,100,62,83,0
20150723T0300,20.840246,0,100,38,100,0
20150723T0400,20.610245,0,96,32,100,0
20150723T0500,20.630245,0,87,51,93,0
20150723T0600,20.990246,0,93,45,70,0
20150723T0700,21.660246,0.2,91,38,55,0
20150723T0800,22.860245,0.6,72,41,36,0
20150723T0900,23.230246,0,44,47,42,0
20150723T1000,23.670246,0,8,41,20,0
20150723T1100,24.880245,0,1,47,49,0
20150723T1200,26.170246,0,0,94,58,0
20150723T1300,27.160246,0,0,96,96,0
20150723T1400,27.390245,0,0,89,80,0
20150723T1500,27.660246,0,0,72,39,0
20150723T1600,27.960245,0,0,61,39,0
20150723T1700,28.120245,0,0,70,24,0
20150723T1800,27.210245,0,0,71,46,0
20150723T1900,25.590246,0,0,68,44,0
20150723T2000,23.950245,0,0,64,46,0
20150723T2100,23.470245,0,0,49,6,0
20150723T2200,21.660246,0,0,45,12,0
20150723T2300,21.220245,0,0,27,5,0
20150724T0000,20.070246,0,0,17,4,0
20150724T0100,18.900246,0,0,16,9,0
20150724T0200,18.160246,0,0,17,7,0
20150724T0300,17.530245,0,0,11,5,0
20150724T0400,16.920246,0,0,7,1,0
20150724T0500,18.040245,0,0,7,1,0
20150724T0600,20.600245,0,0,7,1,0
20150724T0700,22.890245,0,0,0,0,#DIV/0!
20150724T0800,24.700245,0,0,0,0,#DIV/0!
20150724T0900,26.370245,0,0,0,2,#DIV/0!
20150724T1000,27.800245,0,0,0,0,#DIV/0!
20150724T1100,29.350245,0,0,10,0,0
20150724T1200,30.810246,0,5,14,0,0
20150724T1300,31.910246,0,14,17,0,0
20150724T1400,32.760246,0,18,13,0,0
20150724T1500,32.910248,0,12,3,0,0
20150724T1600,33.070248,0,55,9,0,0
20150724T1700,30.580246,1.3,92,30,2,0
20150724T1800,26.400246,2.1,98,41,1,0
20150724T1900,24.760244,0,93,19,0,0
20150724T2000,23.150246,0,100,14,0,0
20150724T2100,21.830246,0,100,16,0,0
20150724T2200,21.160246,0,100,84,0,0
20150724T2300,21.300245,0,97,38,6,0
20150725T0000,21.320246,0,97,54,41,0
20150725T0100,20.000246,0.5,78,57,11,0
20150725T0200,19.260244,0.5,14,30,6,0
20150725T0300,19.210245,0,0,18,14,0
20150725T0400,19.530245,0,0,23,11,0
20150725T0500,19.370245,0,0,30,24,0
20150725T0600,19.380245,0,0,16,40,0
20150725T0700,19.670246,0,0,8,41,0
20150725T0800,20.370245,0,0,8,29,0
20150725T0900,21.360245,0,0,17,25,0
20150725T1000,21.850245,0,0,26,33,0
20150725T1100,22.050245,0,0,37,6,0
20150725T1200,22.670246,0,0,32,5,0
20150725T1300,22.890245,0,0,28,7,0
20150725T1400,22.760244,0,0,34,1,0
20150725T1500,22.690245,0,0,24,0,0
20150725T1600,22.730246,0,0,40,14,0
20150725T1700,22.100245,0,0,54,25,0
20150725T1800,21.100245,0,0,55,6,0
20150725T1900,19.660246,0,0,37,19,0
20150725T2000,18.300245,0,0,33,16,0
20150725T2100,17.010244,0,0,49,22,0
20150725T2200,15.630245,0,0,53,10,0
20150725T2300,14.970245,0,0,5,1,0
20150726T0000,14.380245,0,0,29,17,0
20150726T0100,13.540245,0,0,26,18,0
20150726T0200,13.080245,0,0,35,27,0
20150726T0300,12.790245,0,0,42,38,0
20150726T0400,12.440246,0,12,39,34,0
20150726T0500,11.630245,0,0,24,27,0
20150726T0600,14.830245,0,56,18,22,0
20150726T0700,17.160246,0,52,9,14,0
20150726T0800,18.850245,0,100,7,16,0
20150726T0900,20.360245,0,100,10,39,0
20150726T1000,21.430244,0,99,87,0,0
20150726T1100,22.200245,0,100,81,0,0
20150726T1200,22.600245,0,100,59,0,0
20150726T1300,23.100245,0,100,36,0,0
20150726T1400,23.120245,0,100,87,2,0
20150726T1500,22.770245,0,97,93,0,0
20150726T1600,22.290245,0,98,99,0,0
20150726T1700,20.050245,0.2,98,94,0,0
20150726T1800,17.190245,0.4,100,100,2,0
20150726T1900,15.710245,1.4,97,100,2,0
20150726T2000,15.430245,1.2,19,77,5,0
20150726T2100,15.370245,0.8,5,65,5,0
20150726T2200,15.230246,0.3,27,97,92,0
20150726T2300,15.480246,0,0,99,98,0
20150727T0000,15.680245,0.2,4,100,95,0
20150727T0100,15.920245,0,0,95,97,0
20150727T0200,16.230246,0,0,67,66,0
20150727T0300,16.590246,0,0,41,45,0
20150727T0400,16.620245,0,0,38,68,0
20150727T0500,16.750246,0,0,21,51,0
20150727T0600,17.710245,0,0,30,35,0
20150727T0700,18.760244,0.1,0,40,31,0
20150727T0800,19.950245,0,0,28,39,0
20150727T0900,20.530245,0.5,0,33,40,0
20150727T1000,21.120245,0.2,0,46,39,0
20150727T1100,21.980246,0,0,51,52,0
20150727T1200,22.670246,0,0,58,47,0
20150727T1300,23.540245,0,0,76,74,0
20150727T1400,24.110245,0,0,82,24,0
20150727T1500,24.270245,0,0,82,8,0
20150727T1600,24.210245,0,46,62,0,0
20150727T1700,23.880245,0,40,59,4,0
20150727T1800,23.060246,0,29,37,3,0
20150727T1900,22.110245,0,41,46,5,0
20150727T2000,20.870245,0,70,35,5,0
20150727T2100,20.290245,0,65,34,6,0
20150727T2200,19.880245,0,63,41,50,0
20150727T2300,19.470245,0,59,46,83,0
20150728T0000,19.240246,0,29,51,100,0
20150728T0100,18.600245,0,57,73,98,0
20150728T0200,18.700245,0,66,64,97,0
20150728T0300,18.620245,0,89,63,66,0
20150728T0400,18.370245,0,69,49,53,0
20150728T0500,18.060246,0,76,34,57,0
20150728T0600,18.230246,0,95,54,46,0
20150728T0700,18.530245,0,83,61,51,0
20150728T0800,18.990246,0,91,46,57,0
20150728T0900,19.160246,0,89,51,77,0
20150728T1000,20.630245,0,93,79,54,0
20150728T1100,21.360245,0,9,71,51,0
20150728T1200,21.870245,0,4,74,58,0
20150728T1300,22.300245,0,1,49,55,0
20150728T1400,22.790245,0,0,75,42,0
20150728T1500,22.820246,0,64,47,10,0
20150728T1600,22.380245,0,98,56,11,0
20150728T1700,21.690245,0,80,72,7,0
20150728T1800,20.790245,0,82,99,6,0
20150728T1900,20.080246,0,100,99,2,0
20150728T2000,18.520245,0.3,100,100,1,0
20150728T2100,16.420246,0.8,97,98,4,0
20150728T2200,15.180245,0.8,100,100,3,0
20150728T2300,15.150246,0.3,97,100,9,0
20150729T0000,15.030245,0,93,99,11,0
20150729T0100,14.760245,0,39,54,16,0
20150729T0200,14.690246,0,0,51,0,0
20150729T0300,14.590245,0,0,86,0,0
20150729T0400,14.620245,0,0,59,0,0
20150729T0500,14.890245,0,0,78,33,0
20150729T0600,15.530245,0,58,83,78,0
20150729T0700,15.780245,0,0,85,93,0
20150729T0800,15.170245,0,0,100,91,0
20150729T0900,14.830245,0.2,0,100,100,0
20150729T1000,15.840245,0.4,0,74,94,0
20150729T1100,16.400246,0.3,0,76,96,0
20150729T1200,16.580246,0.2,0,75,99,0
20150729T1300,16.230246,0.2,1,79,100,0
20150729T1400,16.370245,0,1,67,79,0
20150729T1500,16.850245,0,15,62,81,0
20150729T1600,17.210245,0,89,73,99,0
20150729T1700,17.370245,0,93,79,93,0
20150729T1800,17.140245,0,94,75,80,0
20150729T1900,15.760245,0,46,50,61,0
20150729T2000,13.720245,0,2,35,38,0
20150729T2100,12.420245,0,1,21,24,0
20150729T2200,12.650246,0,1,9,15,0
20150729T2300,11.610246,0,0,8,14,0
20150730T0000,11.240245,0,0,7,11,0
20150730T0100,10.790245,0,0,11,11,0
20150730T0200,10.250245,0,0,9,8,0
20150730T0300,9.740245,0,0,9,8,0
20150730T0400,9.5602455,0,0,8,7,0
20150730T0500,10.320246,0,0,5,3,0
20150730T0600,12.270246,0,0,15,9,0
20150730T0700,14.620245,0,0,6,0,0
20150730T0800,17.140245,0,0,20,4,0
20150730T0900,19.070246,0,0,30,16,0
20150730T1000,20.640245,0,0,64,46,0
20150730T1100,21.090246,0,0,93,81,0
20150730T1200,21.970245,0,0,82,18,0
20150730T1300,22.200245,0,0,67,14,0
20150730T1400,22.300245,0,0,69,7,0
20150730T1500,22.060246,0,2,70,1,0
20150730T1600,21.930244,0,1,72,0,0
20150730T1700,21.090246,0,0,51,0,0
20150730T1800,20.360245,0,0,51,3,0
20150730T1900,17.640245,0,0,48,3,0
20150730T2000,17.400246,0,0,55,2,0
20150730T2100,16.310246,0,0,41,7,0
20150730T2200,14.910245,0,0,39,0,0
20150730T2300,13.610246,0,0,23,0,0
20150731T0000,12.390245,0,0,14,0,0
20150731T0100,11.490245,0,0,15,0,0
20150731T0200,10.8102455,0,0,10,0,0
20150731T0300,10.160245,0,0,9,0,0
20150731T0400,9.520246,0,0,13,0,0
20150731T0500,10.290245,0,0,4,0,0
20150731T0600,13.000245,0,0,3,0,0
20150731T0700,15.200245,0,0,1,0,0
20150731T0800,17.380245,0,36,0,0,#DIV/0!
20150731T0900,19.540245,0,73,0,0,#DIV/0!
20150731T1000,21.430244,0,99,0,0,#DIV/0!
20150731T1100,22.960245,0,91,0,0,#DIV/0!
20150731T1200,23.940245,0,82,0,1,#DIV/0!
20150731T1300,24.900246,0,75,2,0,0
20150731T1400,25.150246,0,34,0,0,#DIV/0!
20150731T1500,25.250246,0,98,0,0,#DIV/0!
20150731T1600,25.090246,0,100,1,0,0
20150731T1700,24.340246,0,99,0,0,#DIV/0!
20150731T1800,23.360245,0,99,17,0,0
20150731T1900,21.200245,0,100,44,0,0
20150731T2000,19.720245,0,100,92,0,0
20150731T2100,18.760244,0,100,96,0,0
20150731T2200,17.870245,0,83,95,0,0
20150731T2300,16.680244,0,89,70,0,0
20150801T0000,15.990245,0,98,4,0,0
20150801T0100,16.200245,0,100,0,0,#DIV/0!
20150801T0200,15.760245,0,99,7,0,0
20150801T0300,15.520246,0,100,60,0,0
20150801T0400,16.070246,0,100,99,0,0
20150801T0500,14.790245,0,100,100,1,0
20150801T0600,15.630245,0,100,99,0,0
20150801T0700,16.410246,1.3,100,100,0,0
20150801T0800,17.220245,0.8,99,98,0,0
20150801T0900,18.240246,0.5,97,96,0,0
20150801T1000,18.070246,0,92,87,12,0
20150801T1100,19.900246,0,96,96,14,0
20150801T1200,20.200245,0,97,99,14,0
20150801T1300,20.270245,0,97,99,27,0
20150801T1400,20.170246,0,99,95,12,0
20150801T1500,19.930244,0,81,98,5,0
20150801T1600,20.010244,0,69,94,7,0
20150801T1700,19.810246,0,69,100,2,0
20150801T1800,19.370245,0,71,100,1,0
20150801T1900,18.670246,0,54,100,0,0
20150801T2000,17.910246,0,39,99,0,0
20150801T2100,17.630245,0,6,97,3,0
20150801T2200,16.910246,0,4,82,4,0
20150801T2300,16.030245,0,0,69,2,0
20150802T0000,15.630245,0,0,27,1,0
20150802T0100,14.660245,0,0,12,1,0
20150802T0200,13.920245,0,0,12,1,0
20150802T0300,13.820246,0,0,8,1,0
20150802T0400,13.0602455,0,0,5,1,0
20150802T0500,13.980246,0,0,3,85,0
20150802T0600,15.780245,0,0,2,32,0
20150802T0700,17.860245,0,0,3,14,0
20150802T0800,19.760244,0,0,0,0,#DIV/0!
20150802T0900,21.900246,0,0,1,1,0
20150802T1000,23.670246,0,0,0,18,#DIV/0!
20150802T1100,25.350245,0,0,21,72,0
20150802T1200,26.260244,0,0,72,72,0
20150802T1300,26.670246,0,0,93,81,0
20150802T1400,27.250246,0,0,90,65,0
20150802T1500,27.710245,0,0,71,46,0
20150802T1600,28.140245,0,0,1,47,0
20150802T1700,28.130245,0,0,1,0,0
20150802T1800,27.080246,0,0,0,0,#DIV/0!
20150802T1900,26.680244,0,1,0,0,#DIV/0!
20150802T2000,22.730246,0,0,0,0,#DIV/0!
20150802T2100,20.490246,0,0,0,0,#DIV/0!
20150802T2200,18.380245,0,0,0,0,#DIV/0!
20150802T2300,17.670246,0,0,0,0,#DIV/0!
20150803T0000,16.860245,0,0,0,0,#DIV/0!
20150803T0100,16.300245,0,0,0,0,#DIV/0!
20150803T0200,16.060246,0,2,0,0,#DIV/0!
20150803T0300,15.740245,0,1,0,0,#DIV/0!
20150803T0400,15.400246,0,0,0,0,#DIV/0!
20150803T0500,15.250245,0,0,0,0,#DIV/0!
20150803T0600,18.310246,0,0,0,0,#DIV/0!
20150803T0700,21.200245,0,0,0,0,#DIV/0!
20150803T0800,23.870245,0,0,0,0,#DIV/0!
20150803T0900,26.130245,0,0,0,0,#DIV/0!
20150803T1000,28.260244,0,0,0,0,#DIV/0!
20150803T1100,29.690245,0,0,0,0,#DIV/0!
20150803T1200,30.820246,0,0,0,0,#DIV/0!
20150803T1300,31.800245,0,0,0,0,#DIV/0!
20150803T1400,32.430244,0,0,0,0,#DIV/0!
20150803T1500,32.84025,0,0,0,0,#DIV/0!
20150803T1600,32.79025,0,0,0,0,#DIV/0!
20150803T1700,32.560246,0,0,0,0,#DIV/0!
20150803T1800,30.840246,0,0,0,0,#DIV/0!
20150803T1900,26.160246,0,5,0,0,#DIV/0!
20150803T2000,24.320246,0,3,0,0,#DIV/0!
20150803T2100,23.250246,0,0,0,0,#DIV/0!
20150803T2200,21.620245,0,0,0,0,#DIV/0!
20150803T2300,20.660246,0,7,0,0,#DIV/0!
20150804T0000,20.180244,0,9,0,0,#DIV/0!
20150804T0100,19.540245,0,100,0,0,#DIV/0!
20150804T0200,19.880245,0,100,0,0,#DIV/0!
20150804T0300,18.860245,0,100,0,0,#DIV/0!
20150804T0400,17.960245,0,100,0,0,#DIV/0!
20150804T0500,18.780245,0,100,0,0,#DIV/0!
20150804T0600,20.320246,0,100,0,0,#DIV/0!
20150804T0700,21.960245,0,100,25,0,0
20150804T0800,24.270245,0,99,53,0,0
20150804T0900,24.430244,0,100,66,0,0
20150804T1000,23.260244,0.4,100,75,26,0
20150804T1100,21.180244,1.3,100,100,54,0
20150804T1200,21.500246,0,97,85,29,0
20150804T1300,22.400246,0,96,77,14,0
20150804T1400,23.160246,0,57,49,18,0
20150804T1500,24.390245,0,0,39,34,0
20150804T1600,24.440245,0,0,32,18,0
20150804T1700,23.850245,0,0,30,30,0
20150804T1800,23.370245,0,0,37,40,0
20150804T1900,21.870245,0,0,28,29,0
20150804T2000,22.020245,0,0,30,28,0
20150804T2100,20.960245,0,0,23,18,0
20150804T2200,20.240246,0,0,42,16,0
20150804T2300,19.290245,0,0,25,19,0
20150805T0000,18.270245,0,6,14,25,0
20150805T0100,17.660246,0,41,16,47,0
20150805T0200,17.210245,0,74,19,40,0
20150805T0300,16.680244,0,53,9,33,0
20150805T0400,15.840245,0,10,5,28,0
20150805T0500,16.820246,0,7,2,29,0
20150805T0600,18.230246,0,0,1,27,0
20150805T0700,19.870245,0,0,1,12,0
20150805T0800,21.750246,0,0,1,44,0
20150805T0900,23.650246,0,0,1,35,0
20150805T1000,25.860245,0,0,1,9,0
20150805T1100,27.520245,0,0,1,7,0
20150805T1200,29.160246,0,0,0,2,#DIV/0!
20150805T1300,30.470245,0,0,14,14,0
20150805T1400,31.460245,0,0,33,10,0
20150805T1500,32.050247,0,0,15,1,0
20150805T1600,32.130245,0,5,5,1,0
20150805T1700,31.820246,0,0,0,0,#DIV/0!
20150805T1800,30.460245,0,5,1,0,0
20150805T1900,28.090246,0,12,3,0,0
20150805T2000,24.660246,0,17,1,0,0
20150805T2100,23.270245,0,16,0,0,#DIV/0!
20150805T2200,21.840246,0,0,1,0,0
20150805T2300,21.430244,0,0,2,0,0
20150806T0000,20.870245,0,0,13,0,0
20150806T0100,19.730246,0,6,11,0,0
20150806T0200,19.110245,0,57,24,0,0
20150806T0300,19.100245,0,82,32,0,0
20150806T0400,19.210245,0,90,44,0,0
20150806T0500,20.150246,0,48,52,0,0
20150806T0600,22.180244,0,35,50,0,0
20150806T0700,24.570246,0,7,48,0,0
20150806T0800,27.140245,0,0,24,0,0
20150806T0900,29.710245,0,0,19,0,0
20150806T1000,31.320246,0,0,23,0,0
20150806T1100,33.18025,0,0,15,0,0
20150806T1200,34.54025,0,1,19,0,0
20150806T1300,35.560246,0,0,26,0,0
20150806T1400,36.11025,0,0,38,0,0
20150806T1500,36.410248,0,0,34,0,0
20150806T1600,36.170246,0,0,35,0,0
20150806T1700,35.740246,0,0,33,0,0
20150806T1800,33.210247,0,5,25,0,0
20150806T1900,30.550245,0,6,22,0,0
20150806T2000,27.560246,0,21,20,0,0
20150806T2100,24.850245,0,19,19,0,0
20150806T2200,23.780245,0,9,13,0,0
20150806T2300,22.790245,0,11,16,0,0
20150807T0000,21.920246,0,6,10,0,0
20150807T0100,21.320246,0,0,13,0,0
20150807T0200,20.880245,0,0,14,0,0
20150807T0300,20.830246,0,0,18,0,0
20150807T0400,19.900246,0,0,21,0,0
20150807T0500,20.060246,0,0,21,0,0
20150807T0600,22.850245,0,0,11,0,0
20150807T0700,26.110245,0,0,10,0,0
20150807T0800,28.810246,0,0,8,0,0
20150807T0900,31.080246,0,0,3,0,0
20150807T1000,33.36025,0,1,32,0,0
20150807T1100,34.920246,0,3,9,0,0
20150807T1200,36.230247,0,3,1,0,0
20150807T1300,37.170246,0,13,1,0,0
20150807T1400,37.920246,0,31,12,0,0
20150807T1500,38.20025,0,52,37,0,0
20150807T1600,38.220245,0,56,32,0,0
20150807T1700,37.310246,0,22,20,0,0
20150807T1800,34.370247,0,10,11,0,0
20150807T1900,29.000246,0,9,6,0,0
20150807T2000,28.760244,0,16,10,0,0
20150807T2100,26.360245,0,7,13,0,0
20150807T2200,25.880245,0,12,45,0,0
20150807T2300,25.910246,0,9,8,0,0
20150808T0000,24.330246,0,15,6,0,0
20150808T0100,24.040245,0,15,11,0,0
20150808T0200,22.690245,0,11,5,0,0
20150808T0300,21.780245,0,12,10,0,0
20150808T0400,21.520245,0,17,18,0,0
20150808T0500,20.570246,0,10,14,0,0
20150808T0600,22.960245,0,0,3,0,0
20150808T0700,25.250246,0,0,3,0,0
20150808T0800,27.400246,0,0,1,0,0
20150808T0900,29.140245,0,0,1,0,0
20150808T1000,30.780245,0,59,20,1,0
20150808T1100,31.240246,0,92,20,13,0
20150808T1200,30.690245,0.4,100,14,0,0
20150808T1300,29.810246,0,99,0,0,#DIV/0!
20150808T1400,30.290245,0,98,3,0,0
20150808T1500,31.680244,0,90,1,2,0
20150808T1600,31.830246,0,85,5,5,0
20150808T1700,30.870245,0,87,17,17,0
20150808T1800,29.670246,0,88,12,24,0
20150808T1900,27.960245,0,93,24,16,0
20150808T2000,26.620245,0,82,22,10,0
20150808T2100,25.700245,0,86,18,7,0
20150808T2200,24.350245,0,100,93,2,0
20150808T2300,23.440245,0,96,61,0,0
20150809T0000,22.590246,0,98,42,0,0
20150809T0100,21.990246,0,100,99,0,0
20150809T0200,21.340246,0,100,83,0,0
20150809T0300,21.000246,0,100,66,0,0
20150809T0400,20.730246,0,100,59,0,0
20150809T0500,20.810246,0,80,2,0,0
20150809T0600,21.400246,0,75,9,0,0
20150809T0700,22.200245,0,90,23,0,0
20150809T0800,23.140245,0,96,8,11,0
20150809T0900,24.000246,0,94,1,31,0
20150809T1000,25.100245,0,87,48,49,0
20150809T1100,25.870245,0,94,8,43,0
20150809T1200,26.580246,0,97,44,81,0
20150809T1300,26.730246,0,98,74,89,0
20150809T1400,26.620245,0,93,71,55,0
20150809T1500,25.600245,0,85,70,34,0
20150809T1600,25.280245,0,88,83,43,0
20150809T1700,25.150246,0,97,78,38,0
20150809T1800,24.460245,0.2,98,63,35,0
20150809T1900,22.850245,4,100,57,27,0
20150809T2000,21.900246,3.2,92,28,30,0
20150809T2100,21.460245,2.9,88,63,99,0
20150809T2200,21.260244,2.6,100,78,11,0
20150809T2300,20.940245,1.6,100,61,12,0
20150810T0000,20.730246,1,100,93,48,0
20150810T0100,20.520245,0.8,100,91,81,0
20150810T0200,20.270245,0.6,96,95,59,0
20150810T0300,20.150246,0.2,95,78,75,0
20150810T0400,19.990246,0,97,82,75,0
20150810T0500,19.960245,0.3,88,72,82,0
20150810T0600,20.260244,0.3,71,58,77,0
20150810T0700,20.670246,0.7,32,36,79,0
20150810T0800,21.150246,0.3,14,26,77,0
20150810T0900,22.070246,0.4,12,17,76,0
20150810T1000,22.360245,0.5,31,50,77,0
20150810T1100,23.470245,0.5,38,50,88,0
20150810T1200,24.240246,0.4,39,55,82,0
20150810T1300,24.930244,0,46,24,74,0
20150810T1400,25.690245,0,41,20,57,0
20150810T1500,26.080246,0.1,43,26,53,0
20150810T1600,25.810246,1.7,55,26,66,0
20150810T1700,24.920246,0.1,78,29,66,0
20150810T1800,24.090246,0,75,44,73,0
20150810T1900,23.100245,0,59,37,73,0
20150810T2000,22.370245,0,78,35,78,0
20150810T2100,21.650246,0,82,30,73,0
20150810T2200,21.520245,0,52,8,85,0
20150810T2300,21.180244,0,69,5,100,0
20150811T0000,20.900246,0,65,7,95,0
20150811T0100,20.820246,0,68,9,83,0
20150811T0200,20.540245,0,73,17,72,0
20150811T0300,20.630245,0,64,10,32,0
20150811T0400,20.160246,0,39,6,33,0
20150811T0500,20.030245,0,46,7,42,0
20150811T0600,20.390245,0,37,3,46,0
20150811T0700,21.450245,0,29,5,55,0
20150811T0800,22.850245,0,16,2,69,0
20150811T0900,23.960245,0,18,3,87,0
20150811T1000,25.610245,0,0,0,66,#DIV/0!
20150811T1100,27.080246,0,0,1,39,0
20150811T1200,28.200245,0,0,2,40,0
20150811T1300,29.100245,0,0,3,3,0
20150811T1400,29.720245,0,0,2,0,0
20150811T1500,30.360245,0,0,8,0,0
20150811T1600,30.330246,0,0,9,3,0
20150811T1700,29.690245,0,0,12,2,0
20150811T1800,28.290245,0,1,16,5,0
20150811T1900,25.900246,0,0,19,7,0
20150811T2000,24.020245,0,0,19,5,0
20150811T2100,22.440245,0,0,13,2,0
20150811T2200,21.950245,0,21,23,4,0
20150811T2300,20.890245,0,3,26,6,0
20150812T0000,20.470245,0,0,25,3,0
20150812T0100,20.150246,0,0,21,7,0
20150812T0200,19.460245,0,0,16,1,0
20150812T0300,18.790245,0,1,16,1,0
20150812T0400,18.280245,0,0,11,0,0
20150812T0500,18.730246,0,2,11,0,0
20150812T0600,21.110245,0,27,6,1,0
20150812T0700,23.010244,0,63,7,1,0
20150812T0800,25.020245,0,77,6,0,0
20150812T0900,26.940245,0,66,7,0,0
20150812T1000,28.450245,0,48,1,0,0
20150812T1100,29.970245,0,49,2,0,0
20150812T1200,31.210245,0,37,4,0,0
20150812T1300,32.240246,0,32,22,1,0
20150812T1400,32.77025,0,49,28,1,0
20150812T1500,32.940247,0,54,25,1,0
20150812T1600,32.88025,0,44,32,1,0
20150812T1700,32.380245,0,49,39,1,0
20150812T1800,30.140245,0,53,30,0,0
20150812T1900,26.790245,0,44,13,0,0
20150812T2000,24.410246,0,34,15,0,0
20150812T2100,23.730246,0,9,15,0,0
20150812T2200,22.830246,0,42,21,0,0
20150812T2300,21.630245,0,60,15,0,0
20150813T0000,20.710245,0,65,9,1,0
20150813T0100,19.640245,0,70,4,0,0
20150813T0200,18.840246,0,56,6,0,0
20150813T0300,18.100245,0,6,1,0,0
20150813T0400,17.950245,0,1,0,0,#DIV/0!
20150813T0500,18.350245,0,18,0,0,#DIV/0!
20150813T0600,21.090246,0,38,1,0,0
20150813T0700,23.640245,0,50,3,0,0
20150813T0800,25.850245,0,63,1,0,0
20150813T0900,27.800245,0,85,2,0,0
20150813T1000,29.840246,0,72,24,0,0
20150813T1100,31.470245,0,78,19,0,0
20150813T1200,32.920246,0,95,11,0,0
20150813T1300,33.740246,0,95,10,0,0
20150813T1400,33.18025,0.1,97,19,0,0
20150813T1500,33.18025,0,94,9,0,0
20150813T1600,32.730247,0,97,13,0,0
20150813T1700,30.430244,0,85,24,0,0
20150813T1800,27.140245,0,99,41,20,0
20150813T1900,24.180244,1,100,42,5,0
20150813T2000,22.690245,0,100,48,0,0
20150813T2100,22.040245,0,100,80,8,0
20150813T2200,19.710245,0.1,63,98,21,0
20150813T2300,19.740246,0.1,41,69,7,0
20150814T0000,19.500246,0,40,53,29,0
20150814T0100,19.280245,0,68,53,38,0
20150814T0200,18.900246,0,54,72,42,0
20150814T0300,18.480246,0,46,77,55,0
20150814T0400,18.250246,0,69,68,40,0
20150814T0500,18.820246,0,94,74,19,0
20150814T0600,19.400246,0,97,37,20,0
20150814T0700,20.160246,0.3,66,35,18,0
20150814T0800,21.130245,1,54,35,22,0
20150814T0900,21.350245,1,75,48,56,0
20150814T1000,21.010244,1,96,32,0,0
20150814T1100,21.860245,0.8,100,19,0,0
20150814T1200,22.050245,1.2,95,21,2,0
20150814T1300,21.490246,4,99,70,4,0
20150814T1400,21.120245,2,99,81,31,0
20150814T1500,21.060246,0.1,100,100,12,0
20150814T1600,20.800245,0,100,90,1,0
20150814T1700,20.710245,0,92,86,2,0
