valid_time,tp,Specific Attenuation (dB),Attenuation
43990.25,9.74992E-10,6.94995E-08,5.85402E-07
43990.29167,1.8466E-05,0.001601176,0.014187009
43990.33333,2.06798E-05,0.001797173,0.015932316
43990.375,1.53423E-05,0.001325425,0.011763576
43990.41667,2.43495E-05,0.002122975,0.018853639
43990.45833,5.48297E-05,0.004858277,0.043475096
43990.5,7.18773E-05,0.0064032,0.058767819
43990.54167,6.33553E-05,0.005629869,0.053813402
43990.58333,5.3705E-05,0.00475666,0.045512053
43990.625,0.000110114,0.00989307,0.095178251
43990.66667,0.000387277,0.035676,0.339184161
43990.70833,5.63734E-05,0.004997821,0.04778385
43990.75,4.26624E-05,0.003761354,0.035975799
43990.79167,7.81852E-05,0.006976808,0.062332528
43990.83333,0.000310262,0.02845558,0.253115004
43990.875,0.000349059,0.032088963,0.284319304
43990.91667,0.000456235,0.04216566,0.375929811
43990.95833,0.000565161,0.052455644,0.466851682
43991,0.00052638,0.048787155,0.434045637
43991.04167,0.000471934,0.043645946,0.38833427
43991.08333,0.000339625,0.031204721,0.27516182
43991.125,0.000301967,0.027679917,0.244067608
43991.16667,0.000196516,0.017860461,0.149913066
43991.20833,0.000142012,0.012823684,0.105735372
43991.25,9.31319E-05,0.008339542,0.068826458
43991.29167,0.000513943,0.047611762,0.390684271
43991.33333,0.000353582,0.032513172,0.266467255
43991.375,0.000299545,0.027453538,0.227313064
43991.41667,0.000306508,0.028104526,0.232859379
43991.45833,0.000385139,0.03547522,0.315108177
43991.5,0.000481604,0.04455827,0.395562211
43991.54167,0.000983175,0.092264445,0.868072134
43991.58333,0.000543103,0.050368469,0.480080295
43991.625,0.000159201,0.0144086,0.140593729
43991.66667,7.77541E-05,0.006937577,0.070890898
43991.70833,2.40881E-05,0.002099735,0.021351899
43991.75,8.69826E-05,0.007778322,0.076438183
43991.79167,4.126E-06,0.000347255,0.003346865
43991.83333,4.89047E-06,0.000412988,0.00400058
43991.875,4.19193E-05,0.003694546,0.037449888
43991.91667,0.000146865,0.013270777,0.135703127
43991.95833,0.000178658,0.016206685,0.158926129
43992,0.000135675,0.012240358,0.120326215
43992.04167,9.03251E-05,0.008083277,0.079524085
43992.08333,2.71139E-05,0.002369053,0.023828419
43992.125,8.285E-06,0.000707023,0.006911214
43992.16667,2.16352E-05,0.001881888,0.01854627
43992.20833,2.23935E-05,0.001949187,0.018836832
43992.25,0.000137925,0.01244738,0.119659269
43992.29167,9.5118E-05,0.008520964,0.08205057
43992.33333,0.000179429,0.016277983,0.15485483
43992.375,0.000194059,0.01763277,0.168909103
43992.41667,0.00024776,0.02262181,0.216576876
43992.45833,0.000463593,0.042859368,0.409426303
43992.5,0.000782596,0.073108829,0.70037423
43992.54167,0.003351669,0.322299369,3.229542636
43992.58333,0.001500816,0.142031521,1.438145847
43992.625,0.000504156,0.046687252,0.478085782
43992.66667,0.001798,0.170768569,1.731489873
43992.70833,0.00169865,0.161150281,1.645179313
43992.75,0.000352066,0.032370985,0.336007842
43992.79167,0.000988246,0.092749767,0.941202081
43992.83333,0.000221888,0.020215202,0.206731378
43992.875,0.000106538,0.009565581,0.09798866
43992.91667,0.00010608,0.009523589,0.097523152
43992.95833,7.22434E-05,0.006436469,0.065929706
43993,2.6204E-05,0.002288004,0.023466603
43993.04167,5.55536E-05,0.004923709,0.050420828
43993.08333,8.56118E-05,0.007653315,0.078284168
43993.125,6.24776E-05,0.005550338,0.056795738
43993.16667,4.16527E-05,0.003670589,0.037582129
43993.20833,2.8456E-05,0.002488709,0.025491255
43993.25,7.22802E-06,0.00061515,0.006310049
43993.29167,1.51851E-05,0.001311578,0.01290939
43993.33333,5.07775E-05,0.004492363,0.044258836
43993.375,0.000136021,0.012272164,0.126445753
43993.41667,0.000132111,0.011912479,0.12532513
43993.45833,0.000156851,0.014191699,0.15710627
43993.5,0.000207937,0.018919701,0.213594894
43993.54167,0.000105331,0.009455,0.107584496
43993.58333,2.74803E-05,0.002401711,0.027424051
43993.625,6.02957E-05,0.005352712,0.061102867
43993.66667,6.61523E-05,0.005883466,0.066586268
43993.70833,7.20675E-05,0.006420486,0.076665263
43993.75,0.000452252,0.041790298,0.495643961
43993.79167,6.40869E-06,0.000544117,0.006517776
43993.83333,0.000107957,0.009695472,0.115694785
43993.875,2.65506E-05,0.002318866,0.027741508
43993.91667,2.17446E-05,0.001891593,0.022627953
43993.95833,5.83676E-06,0.000494637,0.005925617
43994,0,0,0
43994.04167,0,0,0
43994.08333,0,0,0
43994.125,0,0,0
43994.16667,0,0,0
43994.20833,0,0,0
43994.25,8.01087E-07,6.52587E-05,0.000846944
43994.29167,8.82991E-06,0.00075448,0.009785969
43994.33333,2.38384E-06,0.000198452,0.002618692
43994.375,0,0,0
43994.41667,0,0,0
43994.45833,0,0,0
43994.5,0,0,0
43994.54167,0,0,0
43994.58333,0,0,0
43994.625,7.2102E-06,0.000613604,0.008200552
43994.66667,1.60233E-05,0.001385448,0.019188165
43994.70833,0.001042716,0.097966443,1.348980378
43994.75,0.002017763,0.192080989,2.601283272
43994.79167,0.00078655,0.073485567,1.013013512
43994.83333,0.000990357,0.092951845,1.277727717
43994.875,0.002199406,0.209731883,2.853775632
43994.91667,0.001393917,0.131721254,1.780311765
43994.95833,6.79964E-05,0.006050789,0.080104006
43995,5.34196E-07,4.31677E-05,0.000572223
43995.04167,0,0,0
43995.08333,0,0,0
43995.125,0,0,0
43995.16667,0,0,0
43995.20833,0,0,0
43995.25,1.13682E-05,0.000976261,0.011947656
43995.29167,1.67909E-05,0.001453174,0.017615593
43995.33333,1.78159E-05,0.001543703,0.019091274
43995.375,0.000133788,0.012066781,0.147276926
43995.41667,0.000685588,0.063878104,0.765804142
43995.45833,0.000456319,0.042173606,0.511531403
43995.5,0.001159285,0.109148311,1.318902594
43995.54167,0.00046908,0.043376761,0.527723274
43995.58333,0.000666816,0.062094768,0.759204415
43995.625,0.000805496,0.07529132,0.919347316
43995.66667,0.000640922,0.05963652,0.73046109
43995.70833,0.000605725,0.056298203,0.684980308
43995.75,0.00065258,0.060742993,0.743582888
43995.79167,0.000802864,0.075040403,0.947166907
43995.83333,0.000593033,0.055095342,0.666825357
43995.875,0.000553597,0.051361224,0.614779065
43995.91667,0.000323572,0.029701197,0.356424823
43995.95833,0.000147613,0.013339728,0.158540132
43996,0.000133957,0.012082326,0.137261375
43996.04167,0.000128294,0.011561529,0.135268135
43996.08333,7.47384E-05,0.006663254,0.078628331
43996.125,9.29561E-05,0.008323484,0.098725511
43996.16667,0.000008509,0.000726524,0.008533949
43996.20833,1.16351E-05,0.000999643,0.011081946
43996.25,6.85351E-05,0.006099681,0.066640301
43996.29167,6.54248E-06,0.000555704,0.006198671
43996.33333,5.60376E-05,0.004967464,0.055418197
43996.375,9.16262E-05,0.008202046,0.097090206
43996.41667,0.000115184,0.010357897,0.122961888
43996.45833,0.000186085,0.016894117,0.201687741
43996.5,8.36089E-05,0.007470747,0.088613825
43996.54167,0.000139243,0.012568731,0.148914745
43996.58333,0.000164948,0.014939279,0.17039275
43996.625,6.20796E-05,0.005514277,0.063080811
43996.66667,1.04641E-05,0.00089714,0.010685306
43996.70833,2.93787E-06,0.000245594,0.002933274
43996.75,4.76837E-07,3.84456E-05,0.000463856
43996.79167,0.000266934,0.024408647,0.290625211
43996.83333,5.06625E-05,0.004481989,0.053260829
43996.875,9.38449E-06,0.000802839,0.009558198
43996.91667,5.34078E-06,0.000451806,0.005080932
43996.95833,2.1363E-06,0.000177457,0.001995795
43997,5.34126E-07,4.3162E-05,0.000485423
43997.04167,0,0,0
43997.08333,1.52588E-07,1.20269E-05,0.000134897
43997.125,0,0,0
43997.16667,0,0,0
43997.20833,0,0,0
43997.25,0,0,0
43997.29167,5.22936E-05,0.004629207,0.054647175
43997.33333,9.43746E-05,0.008453041,0.099894657
43997.375,3.2274E-05,0.002829707,0.033462344
43997.41667,0.000142885,0.012904088,0.143778456
43997.45833,0.000200921,0.018268813,0.20351538
43997.5,9.25232E-05,0.008283956,0.091954405
43997.54167,9.16625E-05,0.008205366,0.092025838
43997.58333,0.00017398,0.015773962,0.180109691
43997.625,1.70584E-05,0.001476786,0.01690106
43997.66667,4.33826E-05,0.003826125,0.043938917
43997.70833,2.61715E-05,0.002285104,0.026259528
43997.75,0.000126996,0.011442263,0.136093511
43997.79167,6.96423E-11,4.71037E-09,5.4199E-08
43997.83333,7.63634E-08,5.93661E-06,6.82904E-05
43997.875,4.78487E-05,0.004228247,0.048470472
43997.91667,6.82429E-05,0.006073162,0.06851901
43997.95833,5.31893E-05,0.004710081,0.053150261
43998,2.49448E-05,0.002175919,0.024575128
43998.04167,9.15665E-07,7.47912E-05,0.000838301
43998.08333,2.23173E-06,0.000185546,0.002077961
43998.125,2.44133E-06,0.000203335,0.002299638
43998.16667,1.82348E-05,0.001580726,0.017662235
43998.20833,3.29793E-05,0.002892789,0.032289601
43998.25,6.3171E-05,0.005613169,0.062581993
43998.29167,1.98572E-05,0.001724287,0.019266589
43998.33333,1.65213E-05,0.001429382,0.016124854
43998.375,4.56491E-05,0.004030102,0.045891602
43998.41667,6.98183E-05,0.006216182,0.070976906
43998.45833,0.000124907,0.011250327,0.12805424
43998.5,0.000105452,0.00946612,0.106645633
43998.54167,0.000135997,0.01227001,0.140338161
43998.58333,0.00144121,0.13628073,1.609600121
43998.625,0.000241834,0.022070109,0.26389874
43998.66667,0.000294035,0.026938597,0.330661072
43998.70833,0.000104476,0.009376767,0.114689236
43998.75,0.000369284,0.033986333,0.413979458
43998.79167,0.000652322,0.0607185,0.728087803
43998.83333,1.40691E-05,0.001213338,0.014712301
43998.875,4.02493E-07,3.23423E-05,0.000388843
43998.91667,0,0,0
43998.95833,0,0,0
43999,0,0,0
43999.04167,4.76976E-07,3.84571E-05,0.000443483
43999.08333,3.16576E-05,0.002774599,0.031798008
43999.125,0.000165986,0.015035149,0.168821218
43999.16667,0.000480948,0.044496359,0.492159807
43999.20833,0.00091434,0.085680894,0.943158978
43999.25,0.001238107,0.116722161,1.281087592
43999.29167,0.001749959,0.166116191,1.908271405
43999.33333,0.002413952,0.230617168,2.509517974
43999.375,0.003142533,0.301801575,3.367271901
43999.41667,0.003974989,0.383537382,4.197858411
43999.45833,0.002985727,0.286450514,3.122536581
43999.5,0.002255985,0.215235884,2.338220406
43999.54167,0.001599755,0.151587125,1.645594981
43999.58333,0.000985031,0.092442067,1.008301546
43999.625,0.000586222,0.054450082,0.599285733
43999.66667,0.000115963,0.01042935,0.115617353
43999.70833,2.01452E-05,0.001749803,0.019595207
43999.75,2.76955E-05,0.002420898,0.027356452
43999.79167,7.64609E-07,6.22294E-05,0.000691337
43999.83333,2.78569E-10,1.93683E-08,2.14687E-07
43999.875,0,0,0
43999.91667,9.30826E-06,0.000796188,0.008361416
43999.95833,2.77721E-05,0.00242772,0.025696837
44000,0,0,0
44000.04167,0,0,0
44000.08333,6.96423E-11,4.71037E-09,4.89767E-08
44000.125,4.00892E-07,3.22111E-05,0.000334719
44000.16667,8.77798E-07,7.1638E-05,0.00074413
44000.20833,4.77046E-07,3.84628E-05,0.000396708
44000.25,4.00892E-07,3.22111E-05,0.000334546
44000.29167,6.29773E-07,5.10581E-05,0.000530354
44000.33333,1.08344E-05,0.000929534,0.009653364
44000.375,4.48997E-05,0.003962639,0.041556873
44000.41667,6.09246E-05,0.005409662,0.057278145
44000.45833,6.73735E-05,0.005994265,0.062947438
44000.5,3.75458E-05,0.003301848,0.035467463
44000.54167,6.32579E-05,0.005621041,0.062263878
44000.58333,1.22936E-05,0.001057378,0.01182611
44000.625,0.000124831,0.011243399,0.125260684
44000.66667,6.83318E-06,0.000580898,0.006456877
44000.70833,1.03786E-05,0.000889665,0.009954109
44000.75,5.3346E-08,4.11772E-06,4.61396E-05
44000.79167,2.08927E-10,1.44433E-08,1.55683E-07
44000.83333,0,0,0
44000.875,0,0,0
44000.91667,2.22855E-09,1.6149E-07,1.70408E-06
44000.95833,0.000124869,0.011246885,0.119045713
44001,4.22691E-05,0.003725996,0.039613035
44001.04167,0,0,0
44001.08333,4.42532E-06,0.000372965,0.003880316
44001.125,1.92461E-05,0.001670192,0.017345221
44001.16667,4.02472E-05,0.003544308,0.036753341
44001.20833,5.98132E-05,0.005309037,0.054610562
44001.25,3.89006E-05,0.003423406,0.035230049
44001.29167,0.000277326,0.025378145,0.241991004
44001.33333,0.000831732,0.077793172,0.737501027
44001.375,0.000339121,0.031157464,0.297004199
44001.41667,0.000228119,0.02079432,0.200532357
44001.45833,0.000141615,0.012787165,0.13147396
44001.5,6.96979E-05,0.00620525,0.064166074
44001.54167,9.44017E-05,0.008455519,0.089978719
44001.58333,4.89325E-05,0.004325949,0.046043534
44001.625,4.73962E-05,0.004187472,0.044604784
44001.66667,1.32835E-05,0.001144278,0.012716257
44001.70833,5.85494E-06,0.000496209,0.005521111
44001.75,2.00655E-06,0.000166472,0.001865894
44001.79167,1.0702E-06,8.76853E-05,0.000935899
44001.83333,1.39285E-10,9.55154E-09,1.02031E-07
44001.875,0,0,0
44001.91667,5.52992E-07,4.47173E-05,0.000478355
44001.95833,9.53535E-07,7.79472E-05,0.000831985
44002,4.76767E-07,3.84399E-05,0.000406015
44002.04167,5.53061E-07,4.4723E-05,0.000467973
44002.08333,4.76837E-07,3.84456E-05,0.000400943
44002.125,9.53535E-07,7.79472E-05,0.000806967
44002.16667,9.53535E-07,7.79472E-05,0.000812462
44002.20833,9.53535E-07,7.79472E-05,0.000812329
44002.25,4.86303E-05,0.004298699,0.044672336
44002.29167,5.34099E-06,0.000451825,0.004710058
44002.33333,2.87247E-05,0.002512679,0.025174865
44002.375,3.36692E-05,0.002954521,0.030790453
44002.41667,5.74566E-05,0.005095787,0.053111247
44002.45833,4.50594E-05,0.003977008,0.042335534
44002.5,3.09467E-05,0.002711062,0.030383995
44002.54167,5.68155E-05,0.005037798,0.05697446
44002.58333,5.83813E-05,0.005179439,0.058097031
44002.625,8.83541E-05,0.007903428,0.089434426
44002.66667,3.07346E-05,0.002692118,0.030835951
44002.70833,4.49539E-05,0.00396751,0.045847188
44002.75,1.31227E-05,0.001130152,0.013481421
44002.79167,3.07265E-07,2.4558E-05,0.000281524
44002.83333,3.81414E-06,0.000320506,0.003638369
44002.875,3.81414E-06,0.000320506,0.003670519
44002.91667,0,0,0
44002.95833,7.62938E-08,5.93109E-06,6.73487E-05
44003,1.39285E-10,9.55154E-09,1.0844E-07
44003.04167,1.39285E-10,9.55154E-09,1.07307E-07
44003.08333,0,0,0
44003.125,3.81414E-06,0.000320506,0.003458499
44003.16667,0,0,0
44003.20833,0,0,0
44003.25,0,0,0
44003.29167,1.25356E-09,8.98043E-08,1.02616E-06
44003.33333,5.19132E-06,0.000438915,0.005048694
44003.375,1.06797E-06,8.7499E-05,0.001004997
44003.41667,7.62241E-08,5.92557E-06,6.89657E-05
44003.45833,7.62938E-08,5.93109E-06,7.68434E-05
44003.5,0,0,0
44003.54167,9.53674E-07,7.79588E-05,0.001100464
44003.58333,9.53674E-07,7.79588E-05,0.001101276
44003.625,4.92026E-06,0.000415554,0.005949075
44003.66667,4.57763E-07,3.68778E-05,0.000541455
44003.70833,0,0,0
44003.75,0,0,0
44003.79167,0,0,0
44003.83333,0,0,0
44003.875,0,0,0
44003.91667,0,0,0
44003.95833,0,0,0
44004,0,0,0
44004.04167,2.95625E-06,0.000247161,0.003267022
44004.08333,4.31061E-06,0.000363108,0.004795126
44004.125,1.90749E-06,0.000158094,0.002087545
44004.16667,1.13679E-05,0.000976239,0.012871562
44004.20833,2.8439E-05,0.002487194,0.032752314
44004.25,8.88825E-06,0.000759564,0.010135679
44004.29167,2.17273E-05,0.001890064,0.025199163
44004.33333,2.16521E-05,0.001883389,0.0267641
44004.375,2.64427E-05,0.002309257,0.033463754
44004.41667,1.15255E-05,0.000990036,0.015635601
44004.45833,1.00947E-05,0.000864854,0.01449227
44004.5,7.11232E-06,0.00060511,0.010250644
44004.54167,4.98938E-06,0.000421509,0.007203308
44004.58333,2.60074E-06,0.000216885,0.003711097
44004.625,1.77008E-06,0.000146487,0.002508543
44004.66667,3.6214E-09,2.64968E-07,4.5547E-06
44004.70833,6.54637E-09,4.84654E-07,8.33519E-06
44004.75,1.46249E-09,1.05093E-07,1.81924E-06
44004.79167,0,0,0
44004.83333,0,0,0
44004.875,0,0,0
44004.91667,0,0,0
44004.95833,0,0,0
44005,0,0,0
44005.04167,0,0,0
44005.08333,0,0,0
44005.125,0,0,0
44005.16667,0,0,0
44005.20833,0,0,0
44005.25,0,0,0
44005.29167,0,0,0
44005.33333,0,0,0
44005.375,0,0,0
44005.41667,0,0,0
44005.45833,0,0,0
44005.5,0,0,0
44005.54167,0,0,0
44005.58333,0,0,0
44005.625,0,0,0
44005.66667,0,0,0
44005.70833,0,0,0
44005.75,0,0,0
44005.79167,0,0,0
44005.83333,0,0,0
44005.875,0,0,0
44005.91667,0,0,0
44005.95833,0,0,0
44006,0,0,0
44006.04167,0,0,0
44006.08333,0,0,0
44006.125,0,0,0
44006.16667,0,0,0
44006.20833,0,0,0
44006.25,0,0,0
44006.29167,0,0,0
44006.33333,0,0,0
44006.375,0,0,0
44006.41667,0,0,0
44006.45833,0,0,0
44006.5,0,0,0
44006.54167,0,0,0
44006.58333,0,0,0
44006.625,0,0,0
44006.66667,0,0,0
44006.70833,0,0,0
44006.75,0,0,0
44006.79167,0,0,0
44006.83333,0,0,0
44006.875,0,0,0
44006.91667,0,0,0
44006.95833,0,0,0
44007,0,0,0
44007.04167,0,0,0
44007.08333,0,0,0
44007.125,0,0,0
44007.16667,0,0,0
44007.20833,0,0,0
44007.25,0,0,0
44007.29167,0,0,0
44007.33333,0,0,0
44007.375,0,0,0
44007.41667,7.66065E-10,5.43454E-08,8.33265E-07
44007.45833,7.59101E-09,5.6365E-07,8.64855E-06
44007.5,7.10351E-09,5.26756E-07,8.08905E-06
44007.54167,2.78569E-09,2.0276E-07,3.12099E-06
44007.58333,9.05349E-10,6.44402E-08,9.92371E-07
44007.625,2.78569E-09,2.0276E-07,3.14367E-06
44007.66667,9.05349E-10,6.44402E-08,1.03364E-06
44007.70833,0,0,0
44007.75,0,0,0
44007.79167,7.38208E-09,5.47833E-07,8.40096E-06
44007.83333,6.96423E-11,4.71037E-09,7.30611E-08
44007.875,0,0,0
44007.91667,0,0,0
44007.95833,0,0,0
44008,0,0,0
44008.04167,0,0,0
44008.08333,0,0,0
44008.125,0,0,0
44008.16667,4.57763E-07,3.68778E-05,0.000561778
44008.20833,4.44517E-06,0.000374671,0.005691389
44008.25,3.56848E-06,0.000299466,0.004549104
44008.29167,0,0,0
44008.33333,0,0,0
44008.375,8.86966E-06,0.000757944,0.011518479
44008.41667,0.000384852,0.035448186,0.533440439
44008.45833,5.43892E-05,0.004818481,0.072857188
44008.5,0.000248626,0.022702424,0.341739841
44008.54167,0.000110651,0.009942279,0.150153587
44008.58333,0.000390077,0.035939176,0.53986985
44008.625,0.000807195,0.075453287,1.126895586
44008.66667,0.000147408,0.013320819,0.201371592
44008.70833,2.64432E-07,2.10716E-05,0.000319843
44008.75,4.42925E-08,3.40626E-06,5.17061E-05
44008.79167,0.000120034,0.010802895,0.161094406
44008.83333,5.03567E-06,0.000425498,0.006438513
44008.875,0,0,0
44008.91667,0,0,0
44008.95833,9.74992E-10,6.94995E-08,1.05414E-06
44009,1.19785E-08,8.97537E-07,1.35013E-05
44009.04167,0,0,0
44009.08333,9.91096E-05,0.008885805,0.129139365
44009.125,9.04881E-05,0.008098155,0.121789137
44009.16667,0,0,0
44009.20833,0.000316083,0.029000259,0.411638228
44009.25,0.000351142,0.03228433,0.455485569
44009.29167,0.00022908,0.02088368,0.293567856
44009.33333,2.97901E-05,0.002607768,0.037212778
44009.375,1.22061E-05,0.001049697,0.015562676
44009.41667,5.8076E-06,0.000492117,0.007038953
44009.45833,8.85191E-06,0.000756397,0.011230153
44009.5,1.48794E-06,0.000122714,0.001825834
44009.54167,2.17424E-06,0.000180672,0.002738845
44009.58333,9.15526E-07,7.47796E-05,0.001134714
44009.625,9.54649E-07,7.80401E-05,0.001184637
44009.66667,7.52136E-09,5.58377E-07,8.50151E-06
44009.70833,2.85533E-09,2.07931E-07,3.16641E-06
44009.75,5.79875E-06,0.000491352,0.007474031
44009.79167,0,0,0
44009.83333,0,0,0
44009.875,1.13684E-05,0.000976279,0.014657216
44009.91667,0.000101745,0.009126827,0.137768784
44009.95833,2.1745E-05,0.001891633,0.028636845
44010,2.4034E-06,0.000200113,0.003041203
44010.04167,0.000125948,0.011346035,0.171358137
44010.08333,0.000101666,0.009119635,0.13764285
44010.125,0.000111596,0.010028966,0.151163912
44010.16667,9.09264E-05,0.008138163,0.122344387
44010.20833,0.000173942,0.015770517,0.236406238
44010.25,0.000179539,0.016288205,0.244611787
44010.29167,0.000395751,0.036472359,0.544486046
44010.33333,3.90873E-05,0.00344016,0.05063101
44010.375,1.53377E-05,0.00132502,0.018978282
44010.41667,1.82544E-05,0.001582464,0.022670982
44010.45833,4.33505E-05,0.003823243,0.05716275
44010.5,3.3032E-05,0.002897502,0.043092057
44010.54167,3.53068E-05,0.003101147,0.046854222
44010.58333,2.58706E-05,0.002258316,0.033434637
44010.625,0.000105767,0.009494946,0.142419251
44010.66667,3.53381E-05,0.003103953,0.046240071
44010.70833,1.48951E-05,0.00128603,0.018318635
44010.75,9.16426E-05,0.008203548,0.115339275
44010.79167,0.00124859,0.117730167,1.640289714
44010.83333,0.002469386,0.236019689,3.202958768
44010.875,0.00193871,0.18440892,2.525510779
44010.91667,0.000647149,0.060227522,0.834112945
44010.95833,0.000107653,0.009667652,0.133858969
44011,7.74508E-06,0.000660062,0.008733697
44011.04167,1.65946E-06,0.000137157,0.001802412
44011.08333,0.000143645,0.012974121,0.169415335
44011.125,0.00028738,0.0263169,0.342426036
44011.16667,0.000189983,0.01725505,0.224752974
44011.20833,0.000193923,0.017620141,0.227407237
44011.25,0.000164423,0.014890752,0.183198395
44011.29167,0.000371199,0.034166137,0.416906098
44011.33333,0.000237349,0.02165272,0.26314135
44011.375,0.000411361,0.037940216,0.468200531
44011.41667,0.000227445,0.020731599,0.254052375
44011.45833,8.1013E-05,0.00723426,0.094316625
44011.5,9.51097E-05,0.008520205,0.111140004
44011.54167,0.000356073,0.032746741,0.426253783
44011.58333,0.000224863,0.020491593,0.267375632
44011.625,0.000102694,0.009213715,0.120574883
44011.66667,7.16834E-05,0.006385585,0.084631049
44011.70833,4.59145E-05,0.004053996,0.057062767
44011.75,1.40769E-05,0.001214027,0.018373638
44011.79167,0,0,0
44011.83333,0,0,0
44011.875,0,0,0
44011.91667,0,0,0
44011.95833,0,0,0
44012,0,0,0
44012.04167,0,0,0
44012.08333,0,0,0
44012.125,0,0,0
44012.16667,0,0,0
44012.20833,0,0,0
44012.25,0,0,0
44012.29167,0,0,0
44012.33333,0,0,0
44012.375,0,0,0
44012.41667,0,0,0
44012.45833,0,0,0
44012.5,0,0,0
44012.54167,0,0,0
44012.58333,0,0,0
44012.625,0,0,0
44012.66667,0,0,0
44012.70833,0,0,0
44012.75,0,0,0
44012.79167,0,0,0
44012.83333,0,0,0
44012.875,0,0,0
44012.91667,2.8606E-06,0.000239008,0.00365006
44012.95833,1.46656E-05,0.001265823,0.019302621
44013,0,0,0
44013.04167,0,0,0
44013.08333,6.71413E-06,0.000570578,0.008697581
44013.125,1.47253E-05,0.001271085,0.019356126
44013.16667,4.57832E-07,3.68835E-05,0.00055874
44013.20833,6.1042E-07,4.94583E-05,0.00074901
44013.25,5.35519E-07,4.32768E-05,0.000655352
44013.29167,0,0,0
44013.33333,0,0,0
44013.375,0,0,0
44013.41667,2.28951E-07,1.8192E-05,0.00027681
44013.45833,2.26988E-06,0.000188782,0.002892623
44013.5,4.10135E-06,0.000345139,0.005282376
44013.54167,4.00682E-06,0.000337028,0.005160996
44013.58333,8.73719E-06,0.000746401,0.011427221
44013.625,9.9966E-06,0.00085628,0.012993093
44013.66667,6.36E-06,0.000539901,0.008263084
44013.70833,0.000223661,0.020379936,0.309454608
44013.75,0.000924281,0.086631115,1.294017107
44013.79167,0.000134588,0.012140322,0.1828197
44013.83333,0.00015936,0.014423263,0.216730454
44013.875,0.000754636,0.070445838,1.048756864
44013.91667,0.000228877,0.020864785,0.31264191
44013.95833,0.000124148,0.011180676,0.167814145
44014,0.000132155,0.011916571,0.178655028
44014.04167,3.27582E-05,0.002873012,0.043191286
44014.08333,5.5128E-05,0.004885241,0.073317148
44014.125,7.09168E-05,0.006315947,0.092998263
44014.16667,9.73716E-05,0.008726907,0.123877142
44014.20833,0.000252959,0.02310606,0.324548574
44014.25,0.001240852,0.116986041,1.617883101
44014.29167,0.000288708,0.026440899,0.37021892
44014.33333,0.001796218,0.170595878,2.326130709
44014.375,0.000755953,0.07057122,0.986313833
44014.41667,0.000163257,0.014783104,0.207477277
44014.45833,6.63236E-05,0.005899008,0.083554871
44014.5,4.01713E-05,0.003537493,0.053007769
44014.54167,6.16835E-05,0.005478395,0.082030542
44014.58333,0.000123252,0.011098325,0.165854217
44014.625,4.04529E-05,0.003562785,0.053396063
44014.66667,9.92043E-06,0.000849626,0.012438588
44014.70833,3.66252E-06,0.000307517,0.004337222
44014.75,0,0,0
44014.79167,4.24613E-05,0.003743278,0.048728611
44014.83333,0,0,0
44014.875,2.29578E-07,1.82428E-05,0.000234062
44014.91667,4.17744E-06,0.000351671,0.004289614
44014.95833,6.69466E-06,0.00056889,0.006930525
44015,6.27531E-06,0.00053257,0.00642399
44015.04167,2.02332E-06,0.000167891,0.002007611
44015.08333,1.33744E-06,0.000110068,0.001301539
44015.125,4.42769E-06,0.000373169,0.004168509
44015.16667,4.73064E-06,0.000399227,0.004239954
44015.20833,3.62452E-06,0.000304263,0.003230602
44015.25,2.74923E-06,0.000229521,0.002437709
44015.29167,4.24223E-05,0.003739765,0.042141413
44015.33333,7.03049E-05,0.006260373,0.066862147
44015.375,9.85984E-05,0.008839057,0.094392357
44015.41667,3.74124E-05,0.003289879,0.035330724
44015.45833,1.90567E-05,0.001653426,0.020291319
44015.5,3.01569E-05,0.002640513,0.034490291
44015.54167,0.00011478,0.010320851,0.135784207
44015.58333,3.08982E-05,0.002706732,0.037339457
44015.625,5.71773E-05,0.00507052,0.070784551
44015.66667,1.04425E-05,0.000895248,0.012613118
44015.70833,1.07249E-08,8.01843E-07,1.17589E-05
44015.75,7.74081E-08,6.01945E-06,8.99248E-05
44015.79167,9.53619E-06,0.000816077,0.012254113
44015.83333,9.56599E-07,7.82027E-05,0.0011754
44015.875,4.78857E-07,3.86117E-05,0.000580668
44015.91667,2.862E-06,0.000239127,0.003601083
44015.95833,8.10505E-06,0.000691365,0.01040793
44016,1.90707E-06,0.000158059,0.002487374
44016.04167,0,0,0
44016.08333,1.39285E-10,9.55154E-09,1.52828E-07
44016.125,0,0,0
44016.16667,0,0,0
44016.20833,0,0,0
44016.25,0,0,0
44016.29167,0,0,0
44016.33333,0,0,0
44016.375,6.96423E-11,4.71037E-09,7.57581E-08
44016.41667,0,0,0
44016.45833,0,0,0
44016.5,0,0,0
44016.54167,0,0,0
44016.58333,0,0,0
44016.625,0,0,0
44016.66667,0,0,0
44016.70833,0,0,0
44016.75,0,0,0
44016.79167,0,0,0
44016.83333,0,0,0
44016.875,0,0,0
44016.91667,0,0,0
44016.95833,0,0,0
44017,0,0,0
44017.04167,0,0,0
44017.08333,0,0,0
44017.125,0,0,0
44017.16667,0,0,0
44017.20833,0,0,0
44017.25,0,0,0
44017.29167,1.39285E-10,9.55154E-09,1.74777E-07
44017.33333,2.78569E-10,1.93683E-08,3.73038E-07
44017.375,4.64257E-05,0.004100038,0.079368643
